NCTId,ConditionAncestorId,ConditionAncestorTerm,ConditionBrowseBranchAbbrev,ConditionBrowseBranchName,ConditionBrowseLeafAsFound,ConditionBrowseLeafId,ConditionBrowseLeafName,ConditionBrowseLeafRelevance,ConditionMeshId,ConditionMeshTerm
NCT04450108,0,0,0,0,0,0,0,0,0,0
NCT04437615,0,0,0,0,0,0,0,0,0,0
NCT04422990,0,0,0,0,0,0,0,0,0,0
NCT04419714,0,0,0,0,0,0,0,0,0,0
NCT04409158,0,0,0,0,0,0,0,0,0,0
NCT04403542,0,0,0,0,0,0,0,0,0,0
NCT04400643,0,0,0,0,0,0,0,0,0,0
NCT04394546,0,0,0,0,0,0,0,0,0,0
NCT04388787,0,0,0,0,0,0,0,0,0,0
NCT04388722,0,0,0,0,0,0,0,0,0,0
NCT04386785,0,0,0,0,0,0,0,0,0,0
NCT04378764,0,0,0,0,0,0,0,0,0,0
NCT04377438,0,0,0,0,0,0,0,0,0,0
NCT04338971,0,0,0,0,0,0,0,0,0,0
NCT04335981,0,0,0,0,0,0,0,0,0,0
NCT04332640,0,0,0,0,0,0,0,0,0,0
NCT04330001,0,0,0,0,0,0,0,0,0,0
NCT04324593,0,0,0,0,0,0,0,0,0,0
NCT04320823,0,0,0,0,0,0,0,0,0,0
NCT04319887,0,0,0,0,0,0,0,0,0,0
NCT04318132,0,0,0,0,0,0,0,0,0,0
NCT04314947,0,0,0,0,0,0,0,0,0,0
NCT04314700,0,0,0,0,0,0,0,0,0,0
NCT04313725,0,0,0,0,0,0,0,0,0,0
NCT04310566,0,0,0,0,0,0,0,0,0,0
NCT04307446,0,0,0,0,0,0,0,0,0,0
NCT04306744,0,0,0,0,0,0,0,0,0,0
NCT04305119,0,0,0,0,0,0,0,0,0,0
NCT04303273,0,0,0,0,0,0,0,0,0,0
NCT04299386,0,0,0,0,0,0,0,0,0,0
NCT04299009,0,0,0,0,0,0,0,0,0,0
NCT04298359,0,0,0,0,0,0,0,0,0,0
NCT04296773,0,0,0,0,0,0,0,0,0,0
NCT04295499,0,0,0,0,0,0,0,0,0,0
NCT04287036,0,0,0,0,0,0,0,0,0,0
NCT04285541,0,0,0,0,0,0,0,0,0,0
NCT04281940,0,0,0,0,0,0,0,0,0,0
NCT04279522,0,0,0,0,0,0,0,0,0,0
NCT04277455,0,0,0,0,0,0,0,0,0,0
NCT04263532,0,0,0,0,0,0,0,0,0,0
NCT04252183,0,0,0,0,0,0,0,0,0,0
NCT04247581,0,0,0,0,0,0,0,0,0,0
NCT04244357,0,0,0,0,0,0,0,0,0,0
NCT04243369,0,0,0,0,0,0,0,0,0,0
NCT04243239,0,0,0,0,0,0,0,0,0,0
NCT04239885,0,0,0,0,0,0,0,0,0,0
NCT04237207,0,0,0,0,0,0,0,0,0,0
NCT04236869,0,0,0,0,0,0,0,0,0,0
NCT04230486,0,0,0,0,0,0,0,0,0,0
NCT04224155,0,0,0,0,0,0,0,0,0,0
NCT04223609,0,0,0,0,0,0,0,0,0,0
NCT04220060,0,0,0,0,0,0,0,0,0,0
NCT04219891,0,0,0,0,0,0,0,0,0,0
NCT04211441,0,0,0,0,0,0,0,0,0,0
NCT04210622,0,0,0,0,0,0,0,0,0,0
NCT04207749,0,0,0,0,0,0,0,0,0,0
NCT04206839,0,0,0,0,0,0,0,0,0,0
NCT04206384,0,0,0,0,0,0,0,0,0,0
NCT04203745,0,0,0,0,0,0,0,0,0,0
NCT04202419,0,0,0,0,0,0,0,0,0,0
NCT04201340,0,0,0,0,0,0,0,0,0,0
NCT04200898,0,0,0,0,0,0,0,0,0,0
NCT04196907,0,0,0,0,0,0,0,0,0,0
NCT04195581,0,0,0,0,0,0,0,0,0,0
NCT04194307,0,0,0,0,0,0,0,0,0,0
NCT04192630,0,0,0,0,0,0,0,0,0,0
NCT04189913,0,0,0,0,0,0,0,0,0,0
NCT04189081,0,0,0,0,0,0,0,0,0,0
NCT04186806,0,0,0,0,0,0,0,0,0,0
NCT04184973,0,0,0,0,0,0,0,0,0,0
NCT04178720,0,0,0,0,0,0,0,0,0,0
NCT04177771,0,0,0,0,0,0,0,0,0,0
NCT04177212,0,0,0,0,0,0,0,0,0,0
NCT04176965,0,0,0,0,0,0,0,0,0,0
NCT04175340,0,0,0,0,0,0,0,0,0,0
NCT04166032,0,0,0,0,0,0,0,0,0,0
NCT04162652,0,0,0,0,0,0,0,0,0,0
NCT04158466,0,0,0,0,0,0,0,0,0,0
NCT04153292,0,0,0,0,0,0,0,0,0,0
NCT04152642,0,0,0,0,0,0,0,0,0,0
NCT04151992,0,0,0,0,0,0,0,0,0,0
NCT04151290,0,0,0,0,0,0,0,0,0,0
NCT04141007,0,0,0,0,0,0,0,0,0,0
NCT04136158,0,0,0,0,0,0,0,0,0,0
NCT04134286,0,0,0,0,0,0,0,0,0,0
NCT04130490,0,0,0,0,0,0,0,0,0,0
NCT04127188,0,0,0,0,0,0,0,0,0,0
NCT04121754,0,0,0,0,0,0,0,0,0,0
NCT04119609,0,0,0,0,0,0,0,0,0,0
NCT04116879,0,0,0,0,0,0,0,0,0,0
NCT04116866,0,0,0,0,0,0,0,0,0,0
NCT04112784,0,0,0,0,0,0,0,0,0,0
NCT04112628,0,0,0,0,0,0,0,0,0,0
NCT04112134,0,0,0,0,0,0,0,0,0,0
NCT04106934,0,0,0,0,0,0,0,0,0,0
NCT04096495,0,0,0,0,0,0,0,0,0,0
NCT04087395,0,0,0,0,0,0,0,0,0,0
NCT04085328,0,0,0,0,0,0,0,0,0,0
NCT04083742,0,0,0,0,0,0,0,0,0,0
NCT04082078,0,0,0,0,0,0,0,0,0,0
NCT04081727,0,0,0,0,0,0,0,0,0,0
NCT04079842,0,0,0,0,0,0,0,0,0,0
NCT04079816,0,0,0,0,0,0,0,0,0,0
NCT04078490,0,0,0,0,0,0,0,0,0,0
NCT04073823,0,0,0,0,0,0,0,0,0,0
NCT04069585,0,0,0,0,0,0,0,0,0,0
NCT04068818,0,0,0,0,0,0,0,0,0,0
NCT04065659,0,0,0,0,0,0,0,0,0,0
NCT04064606,0,0,0,0,0,0,0,0,0,0
NCT04060524,0,0,0,0,0,0,0,0,0,0
NCT04057105,0,0,0,0,0,0,0,0,0,0
NCT04056494,0,0,0,0,0,0,0,0,0,0
NCT04055519,0,0,0,0,0,0,0,0,0,0
NCT04055324,0,0,0,0,0,0,0,0,0,0
NCT04054401,0,0,0,0,0,0,0,0,0,0
NCT04046627,0,0,0,0,0,0,0,0,0,0
NCT04043234,0,0,0,0,0,0,0,0,0,0
NCT04040933,0,0,0,0,0,0,0,0,0,0
NCT04036747,0,0,0,0,0,0,0,0,0,0
NCT04035161,0,0,0,0,0,0,0,0,0,0
NCT04033315,0,0,0,0,0,0,0,0,0,0
NCT04032977,0,0,0,0,0,0,0,0,0,0
NCT04031989,0,0,0,0,0,0,0,0,0,0
NCT04031976,0,0,0,0,0,0,0,0,0,0
NCT04030702,0,0,0,0,0,0,0,0,0,0
NCT04011826,0,0,0,0,0,0,0,0,0,0
NCT04008836,0,0,0,0,0,0,0,0,0,0
NCT04005586,0,0,0,0,0,0,0,0,0,0
NCT04003831,0,0,0,0,0,0,0,0,0,0
NCT03999944,0,0,0,0,0,0,0,0,0,0
NCT03997357,0,0,0,0,0,0,0,0,0,0
NCT03996187,0,0,0,0,0,0,0,0,0,0
NCT03995355,0,0,0,0,0,0,0,0,0,0
NCT03992768,0,0,0,0,0,0,0,0,0,0
NCT03991468,0,0,0,0,0,0,0,0,0,0
NCT03972995,0,0,0,0,0,0,0,0,0,0
NCT03971721,0,0,0,0,0,0,0,0,0,0
NCT03969875,0,0,0,0,0,0,0,0,0,0
NCT03967184,0,0,0,0,0,0,0,0,0,0
NCT03964831,0,0,0,0,0,0,0,0,0,0
NCT03953274,0,0,0,0,0,0,0,0,0,0
NCT03950895,0,0,0,0,0,0,0,0,0,0
NCT03949335,0,0,0,0,0,0,0,0,0,0
NCT03944629,0,0,0,0,0,0,0,0,0,0
NCT03942016,0,0,0,0,0,0,0,0,0,0
NCT03941912,0,0,0,0,0,0,0,0,0,0
NCT03934463,0,0,0,0,0,0,0,0,0,0
NCT03934125,0,0,0,0,0,0,0,0,0,0
NCT03931213,0,0,0,0,0,0,0,0,0,0
NCT03925545,0,0,0,0,0,0,0,0,0,0
NCT03920280,0,0,0,0,0,0,0,0,0,0
NCT03918928,0,0,0,0,0,0,0,0,0,0
NCT03912584,0,0,0,0,0,0,0,0,0,0
NCT03911700,0,0,0,0,0,0,0,0,0,0
NCT03898778,0,0,0,0,0,0,0,0,0,0
NCT03897751,0,0,0,0,0,0,0,0,0,0
NCT03897712,0,0,0,0,0,0,0,0,0,0
NCT03895034,0,0,0,0,0,0,0,0,0,0
NCT03888352,0,0,0,0,0,0,0,0,0,0
NCT03872609,0,0,0,0,0,0,0,0,0,0
NCT03872466,0,0,0,0,0,0,0,0,0,0
NCT03871179,0,0,0,0,0,0,0,0,0,0
NCT03864848,0,0,0,0,0,0,0,0,0,0
NCT03864081,0,0,0,0,0,0,0,0,0,0
NCT03862300,0,0,0,0,0,0,0,0,0,0
NCT03858140,0,0,0,0,0,0,0,0,0,0
NCT03851510,0,0,0,0,0,0,0,0,0,0
NCT03839199,0,0,0,0,0,0,0,0,0,0
NCT03835026,0,0,0,0,0,0,0,0,0,0
NCT03812679,0,0,0,0,0,0,0,0,0,0
NCT03805074,0,0,0,0,0,0,0,0,0,0
NCT03799549,0,0,0,0,0,0,0,0,0,0
NCT03790046,0,0,0,0,0,0,0,0,0,0
NCT03789669,0,0,0,0,0,0,0,0,0,0
NCT03788551,0,0,0,0,0,0,0,0,0,0
NCT03782116,0,0,0,0,0,0,0,0,0,0
NCT03779984,0,0,0,0,0,0,0,0,0,0
NCT03771521,0,0,0,0,0,0,0,0,0,0
NCT03771352,0,0,0,0,0,0,0,0,0,0
NCT03764254,0,0,0,0,0,0,0,0,0,0
NCT03748823,0,0,0,0,0,0,0,0,0,0
NCT03748771,0,0,0,0,0,0,0,0,0,0
NCT03748316,0,0,0,0,0,0,0,0,0,0
NCT03748264,0,0,0,0,0,0,0,0,0,0
NCT03736798,0,0,0,0,0,0,0,0,0,0
NCT03730480,0,0,0,0,0,0,0,0,0,0
NCT03729024,0,0,0,0,0,0,0,0,0,0
NCT03728309,0,0,0,0,0,0,0,0,0,0
NCT03716492,0,0,0,0,0,0,0,0,0,0
NCT03713281,0,0,0,0,0,0,0,0,0,0
NCT03708393,0,0,0,0,0,0,0,0,0,0
NCT03706430,0,0,0,0,0,0,0,0,0,0
NCT03704636,0,0,0,0,0,0,0,0,0,0
NCT03700372,0,0,0,0,0,0,0,0,0,0
NCT03700047,0,0,0,0,0,0,0,0,0,0
NCT03696316,0,0,0,0,0,0,0,0,0,0
NCT03692741,0,0,0,0,0,0,0,0,0,0
NCT03685136,0,0,0,0,0,0,0,0,0,0
NCT03682432,0,0,0,0,0,0,0,0,0,0
NCT03681886,0,0,0,0,0,0,0,0,0,0
NCT03681496,0,0,0,0,0,0,0,0,0,0
NCT03678103,0,0,0,0,0,0,0,0,0,0
NCT03677388,0,0,0,0,0,0,0,0,0,0
NCT03670277,0,0,0,0,0,0,0,0,0,0
NCT03663010,0,0,0,0,0,0,0,0,0,0
NCT03642431,0,0,0,0,0,0,0,0,0,0
NCT03641937,0,0,0,0,0,0,0,0,0,0
NCT03631550,0,0,0,0,0,0,0,0,0,0
NCT03628898,0,0,0,0,0,0,0,0,0,0
NCT03617822,0,0,0,0,0,0,0,0,0,0
NCT03614130,0,0,0,0,0,0,0,0,0,0
NCT03613363,0,0,0,0,0,0,0,0,0,0
NCT03611101,0,0,0,0,0,0,0,0,0,0
NCT03604900,0,0,0,0,0,0,0,0,0,0
NCT03604562,0,0,0,0,0,0,0,0,0,0
NCT03604432,0,0,0,0,0,0,0,0,0,0
NCT03601182,0,0,0,0,0,0,0,0,0,0
NCT03600194,0,0,0,0,0,0,0,0,0,0
NCT03599271,0,0,0,0,0,0,0,0,0,0
NCT03589911,0,0,0,0,0,0,0,0,0,0
NCT03586167,0,0,0,0,0,0,0,0,0,0
NCT03578302,0,0,0,0,0,0,0,0,0,0
NCT03574259,0,0,0,0,0,0,0,0,0,0
NCT03564366,0,0,0,0,0,0,0,0,0,0
NCT03560141,0,0,0,0,0,0,0,0,0,0
NCT03550807,0,0,0,0,0,0,0,0,0,0
NCT03540576,0,0,0,0,0,0,0,0,0,0
NCT03538561,0,0,0,0,0,0,0,0,0,0
NCT03525704,0,0,0,0,0,0,0,0,0,0
NCT03523208,0,0,0,0,0,0,0,0,0,0
NCT03508778,0,0,0,0,0,0,0,0,0,0
NCT03502200,0,0,0,0,0,0,0,0,0,0
NCT03500341,0,0,0,0,0,0,0,0,0,0
NCT03497910,0,0,0,0,0,0,0,0,0,0
NCT03488849,0,0,0,0,0,0,0,0,0,0
NCT03488238,0,0,0,0,0,0,0,0,0,0
NCT03482297,0,0,0,0,0,0,0,0,0,0
NCT03477370,0,0,0,0,0,0,0,0,0,0
NCT03467204,0,0,0,0,0,0,0,0,0,0
NCT03465514,0,0,0,0,0,0,0,0,0,0
NCT03462576,0,0,0,0,0,0,0,0,0,0
NCT03451786,0,0,0,0,0,0,0,0,0,0
NCT03442842,0,0,0,0,0,0,0,0,0,0
NCT03441971,0,0,0,0,0,0,0,0,0,0
NCT03441880,0,0,0,0,0,0,0,0,0,0
NCT03441477,0,0,0,0,0,0,0,0,0,0
NCT03439189,0,0,0,0,0,0,0,0,0,0
NCT03435224,0,0,0,0,0,0,0,0,0,0
NCT03435211,0,0,0,0,0,0,0,0,0,0
NCT03431883,0,0,0,0,0,0,0,0,0,0
NCT03423251,0,0,0,0,0,0,0,0,0,0
NCT03421145,0,0,0,0,0,0,0,0,0,0
NCT03418545,0,0,0,0,0,0,0,0,0,0
NCT03408444,0,0,0,0,0,0,0,0,0,0
NCT03388138,0,0,0,0,0,0,0,0,0,0
NCT03384381,0,0,0,0,0,0,0,0,0,0
NCT03372434,0,0,0,0,0,0,0,0,0,0
NCT03372343,0,0,0,0,0,0,0,0,0,0
NCT03371160,0,0,0,0,0,0,0,0,0,0
NCT03366194,0,0,0,0,0,0,0,0,0,0
NCT03351192,0,0,0,0,0,0,0,0,0,0
NCT03345121,0,0,0,0,0,0,0,0,0,0
NCT03345017,0,0,0,0,0,0,0,0,0,0
NCT03339388,0,0,0,0,0,0,0,0,0,0
NCT03336944,0,0,0,0,0,0,0,0,0,0
NCT03329794,0,0,0,0,0,0,0,0,0,0
NCT03323515,0,0,0,0,0,0,0,0,0,0
NCT03315117,0,0,0,0,0,0,0,0,0,0
NCT03299933,0,0,0,0,0,0,0,0,0,0
NCT03275532,0,0,0,0,0,0,0,0,0,0
NCT03272308,0,0,0,0,0,0,0,0,0,0
NCT03269097,0,0,0,0,0,0,0,0,0,0
NCT03268356,0,0,0,0,0,0,0,0,0,0
NCT03268265,0,0,0,0,0,0,0,0,0,0
NCT03267134,0,0,0,0,0,0,0,0,0,0
NCT03257410,0,0,0,0,0,0,0,0,0,0
NCT03251079,0,0,0,0,0,0,0,0,0,0
NCT03246503,0,0,0,0,0,0,0,0,0,0
NCT03242148,0,0,0,0,0,0,0,0,0,0
NCT03239574,0,0,0,0,0,0,0,0,0,0
NCT03236519,0,0,0,0,0,0,0,0,0,0
NCT03235791,0,0,0,0,0,0,0,0,0,0
NCT03233945,0,0,0,0,0,0,0,0,0,0
NCT03230877,0,0,0,0,0,0,0,0,0,0
NCT03230747,0,0,0,0,0,0,0,0,0,0
NCT03219567,0,0,0,0,0,0,0,0,0,0
NCT03198988,0,0,0,0,0,0,0,0,0,0
NCT03190564,0,0,0,0,0,0,0,0,0,0
NCT03182660,0,0,0,0,0,0,0,0,0,0
NCT03172949,0,0,0,0,0,0,0,0,0,0
NCT03150407,0,0,0,0,0,0,0,0,0,0
NCT03148613,0,0,0,0,0,0,0,0,0,0
NCT03147820,0,0,0,0,0,0,0,0,0,0
NCT03147482,0,0,0,0,0,0,0,0,0,0
NCT03147417,0,0,0,0,0,0,0,0,0,0
NCT03143127,0,0,0,0,0,0,0,0,0,0
NCT03142594,0,0,0,0,0,0,0,0,0,0
NCT03142581,0,0,0,0,0,0,0,0,0,0
NCT03138369,0,0,0,0,0,0,0,0,0,0
NCT03138343,0,0,0,0,0,0,0,0,0,0
NCT03134989,0,0,0,0,0,0,0,0,0,0
NCT03132363,0,0,0,0,0,0,0,0,0,0
NCT03132350,0,0,0,0,0,0,0,0,0,0
NCT03129152,0,0,0,0,0,0,0,0,0,0
NCT03128840,0,0,0,0,0,0,0,0,0,0
NCT03128632,0,0,0,0,0,0,0,0,0,0
NCT03127566,0,0,0,0,0,0,0,0,0,0
NCT03127540,0,0,0,0,0,0,0,0,0,0
NCT03127527,0,0,0,0,0,0,0,0,0,0
NCT03127501,0,0,0,0,0,0,0,0,0,0
NCT03127488,0,0,0,0,0,0,0,0,0,0
NCT03125135,0,0,0,0,0,0,0,0,0,0
NCT03125122,0,0,0,0,0,0,0,0,0,0
NCT03125109,0,0,0,0,0,0,0,0,0,0
NCT03125096,0,0,0,0,0,0,0,0,0,0
NCT03125044,0,0,0,0,0,0,0,0,0,0
NCT03124992,0,0,0,0,0,0,0,0,0,0
NCT03124953,0,0,0,0,0,0,0,0,0,0
NCT03124940,0,0,0,0,0,0,0,0,0,0
NCT03124888,0,0,0,0,0,0,0,0,0,0
NCT03124849,0,0,0,0,0,0,0,0,0,0
NCT03124810,0,0,0,0,0,0,0,0,0,0
NCT03124745,0,0,0,0,0,0,0,0,0,0
NCT03124732,0,0,0,0,0,0,0,0,0,0
NCT03124719,0,0,0,0,0,0,0,0,0,0
NCT03124706,0,0,0,0,0,0,0,0,0,0
NCT03124264,0,0,0,0,0,0,0,0,0,0
NCT03124251,0,0,0,0,0,0,0,0,0,0
NCT03123380,0,0,0,0,0,0,0,0,0,0
NCT03123341,0,0,0,0,0,0,0,0,0,0
NCT03122379,0,0,0,0,0,0,0,0,0,0
NCT03120702,0,0,0,0,0,0,0,0,0,0
NCT03100760,0,0,0,0,0,0,0,0,0,0
NCT03098602,0,0,0,0,0,0,0,0,0,0
NCT03073148,0,0,0,0,0,0,0,0,0,0
NCT03072186,0,0,0,0,0,0,0,0,0,0
NCT03066063,0,0,0,0,0,0,0,0,0,0
NCT03038074,0,0,0,0,0,0,0,0,0,0
NCT03035318,0,0,0,0,0,0,0,0,0,0
NCT03034902,0,0,0,0,0,0,0,0,0,0
NCT03021707,0,0,0,0,0,0,0,0,0,0
NCT03021473,0,0,0,0,0,0,0,0,0,0
NCT03019107,0,0,0,0,0,0,0,0,0,0
NCT03017742,0,0,0,0,0,0,0,0,0,0
NCT03003767,0,0,0,0,0,0,0,0,0,0
NCT02995421,0,0,0,0,0,0,0,0,0,0
NCT02986789,0,0,0,0,0,0,0,0,0,0
NCT02972892,0,0,0,0,0,0,0,0,0,0
NCT02970799,0,0,0,0,0,0,0,0,0,0
NCT02966210,0,0,0,0,0,0,0,0,0,0
NCT02957071,0,0,0,0,0,0,0,0,0,0
NCT02956928,0,0,0,0,0,0,0,0,0,0
NCT02948751,0,0,0,0,0,0,0,0,0,0
NCT02938637,0,0,0,0,0,0,0,0,0,0
NCT02922621,0,0,0,0,0,0,0,0,0,0
NCT02919566,0,0,0,0,0,0,0,0,0,0
NCT02918942,0,0,0,0,0,0,0,0,0,0
NCT02916823,0,0,0,0,0,0,0,0,0,0
NCT02913560,0,0,0,0,0,0,0,0,0,0
NCT02911376,0,0,0,0,0,0,0,0,0,0
NCT02910674,0,0,0,0,0,0,0,0,0,0
NCT02907203,0,0,0,0,0,0,0,0,0,0
NCT02904382,0,0,0,0,0,0,0,0,0,0
NCT02888626,0,0,0,0,0,0,0,0,0,0
NCT02872844,0,0,0,0,0,0,0,0,0,0
NCT02870959,0,0,0,0,0,0,0,0,0,0
NCT02870881,0,0,0,0,0,0,0,0,0,0
NCT02863796,0,0,0,0,0,0,0,0,0,0
NCT02863432,0,0,0,0,0,0,0,0,0,0
NCT02862080,0,0,0,0,0,0,0,0,0,0
NCT02858089,0,0,0,0,0,0,0,0,0,0
NCT02856490,0,0,0,0,0,0,0,0,0,0
NCT02849847,0,0,0,0,0,0,0,0,0,0
NCT02842970,0,0,0,0,0,0,0,0,0,0
NCT02841397,0,0,0,0,0,0,0,0,0,0
NCT02833571,0,0,0,0,0,0,0,0,0,0
NCT02811328,0,0,0,0,0,0,0,0,0,0
NCT02810080,0,0,0,0,0,0,0,0,0,0
NCT02805933,0,0,0,0,0,0,0,0,0,0
NCT02805777,0,0,0,0,0,0,0,0,0,0
NCT02800057,0,0,0,0,0,0,0,0,0,0
NCT02799342,0,0,0,0,0,0,0,0,0,0
NCT02799329,0,0,0,0,0,0,0,0,0,0
NCT02795689,0,0,0,0,0,0,0,0,0,0
NCT02787343,0,0,0,0,0,0,0,0,0,0
NCT02784431,0,0,0,0,0,0,0,0,0,0
NCT02771119,0,0,0,0,0,0,0,0,0,0
NCT02764580,0,0,0,0,0,0,0,0,0,0
NCT02761759,0,0,0,0,0,0,0,0,0,0
NCT02756260,0,0,0,0,0,0,0,0,0,0
NCT02746289,0,0,0,0,0,0,0,0,0,0
NCT02746120,0,0,0,0,0,0,0,0,0,0
NCT02719444,0,0,0,0,0,0,0,0,0,0
NCT02716155,0,0,0,0,0,0,0,0,0,0
NCT02712931,0,0,0,0,0,0,0,0,0,0
NCT02711254,0,0,0,0,0,0,0,0,0,0
NCT02699021,0,0,0,0,0,0,0,0,0,0
NCT02698787,0,0,0,0,0,0,0,0,0,0
NCT02698397,0,0,0,0,0,0,0,0,0,0
NCT02697604,0,0,0,0,0,0,0,0,0,0
NCT02686450,0,0,0,0,0,0,0,0,0,0
NCT02684110,0,0,0,0,0,0,0,0,0,0
NCT02680964,0,0,0,0,0,0,0,0,0,0
NCT02680860,0,0,0,0,0,0,0,0,0,0
NCT02662049,0,0,0,0,0,0,0,0,0,0
NCT02638883,0,0,0,0,0,0,0,0,0,0
NCT02634996,0,0,0,0,0,0,0,0,0,0
NCT02634554,0,0,0,0,0,0,0,0,0,0
NCT02634125,0,0,0,0,0,0,0,0,0,0
NCT02631213,0,0,0,0,0,0,0,0,0,0
NCT02626624,0,0,0,0,0,0,0,0,0,0
NCT02624739,0,0,0,0,0,0,0,0,0,0
NCT02622919,0,0,0,0,0,0,0,0,0,0
NCT02599519,0,0,0,0,0,0,0,0,0,0
NCT02597296,0,0,0,0,0,0,0,0,0,0
NCT02596464,0,0,0,0,0,0,0,0,0,0
NCT02579486,0,0,0,0,0,0,0,0,0,0
NCT02576210,0,0,0,0,0,0,0,0,0,0
NCT02561052,0,0,0,0,0,0,0,0,0,0
NCT02553395,0,0,0,0,0,0,0,0,0,0
NCT02548429,0,0,0,0,0,0,0,0,0,0
NCT02543814,0,0,0,0,0,0,0,0,0,0
NCT02540577,0,0,0,0,0,0,0,0,0,0
NCT02540564,0,0,0,0,0,0,0,0,0,0
NCT02535234,0,0,0,0,0,0,0,0,0,0
NCT02525783,0,0,0,0,0,0,0,0,0,0
NCT02517645,0,0,0,0,0,0,0,0,0,0
NCT02506400,0,0,0,0,0,0,0,0,0,0
NCT02495116,0,0,0,0,0,0,0,0,0,0
NCT02480829,0,0,0,0,0,0,0,0,0,0
NCT02474784,0,0,0,0,0,0,0,0,0,0
NCT02474771,0,0,0,0,0,0,0,0,0,0
NCT02474758,0,0,0,0,0,0,0,0,0,0
NCT02458378,0,0,0,0,0,0,0,0,0,0
NCT02455063,0,0,0,0,0,0,0,0,0,0
NCT02441634,0,0,0,0,0,0,0,0,0,0
NCT02436005,0,0,0,0,0,0,0,0,0,0
NCT02430441,0,0,0,0,0,0,0,0,0,0
NCT02405871,0,0,0,0,0,0,0,0,0,0
NCT02403167,0,0,0,0,0,0,0,0,0,0
NCT02396914,0,0,0,0,0,0,0,0,0,0
NCT02388425,0,0,0,0,0,0,0,0,0,0
NCT02383082,0,0,0,0,0,0,0,0,0,0
NCT02380716,0,0,0,0,0,0,0,0,0,0
NCT02380014,0,0,0,0,0,0,0,0,0,0
NCT02365545,0,0,0,0,0,0,0,0,0,0
NCT02365467,0,0,0,0,0,0,0,0,0,0
NCT02364375,0,0,0,0,0,0,0,0,0,0
NCT02353377,0,0,0,0,0,0,0,0,0,0
NCT02343068,0,0,0,0,0,0,0,0,0,0
NCT02340832,0,0,0,0,0,0,0,0,0,0
NCT02327598,0,0,0,0,0,0,0,0,0,0
NCT02325609,0,0,0,0,0,0,0,0,0,0
NCT02322840,0,0,0,0,0,0,0,0,0,0
NCT02312141,0,0,0,0,0,0,0,0,0,0
NCT02300974,0,0,0,0,0,0,0,0,0,0
NCT02289534,0,0,0,0,0,0,0,0,0,0
NCT02284321,0,0,0,0,0,0,0,0,0,0
NCT02283125,0,0,0,0,0,0,0,0,0,0
NCT02280577,0,0,0,0,0,0,0,0,0,0
NCT02275624,0,0,0,0,0,0,0,0,0,0
NCT02272114,0,0,0,0,0,0,0,0,0,0
NCT02271087,0,0,0,0,0,0,0,0,0,0
NCT02268227,0,0,0,0,0,0,0,0,0,0
NCT02255539,0,0,0,0,0,0,0,0,0,0
NCT02239263,0,0,0,0,0,0,0,0,0,0
NCT02231034,0,0,0,0,0,0,0,0,0,0
NCT02223663,0,0,0,0,0,0,0,0,0,0
NCT02218450,0,0,0,0,0,0,0,0,0,0
NCT02195362,0,0,0,0,0,0,0,0,0,0
NCT02195128,0,0,0,0,0,0,0,0,0,0
NCT02191800,0,0,0,0,0,0,0,0,0,0
NCT02187458,0,0,0,0,0,0,0,0,0,0
NCT02167880,0,0,0,0,0,0,0,0,0,0
NCT02166073,0,0,0,0,0,0,0,0,0,0
NCT02142465,0,0,0,0,0,0,0,0,0,0
NCT02142374,0,0,0,0,0,0,0,0,0,0
NCT02142023,0,0,0,0,0,0,0,0,0,0
NCT02141334,0,0,0,0,0,0,0,0,0,0
NCT02134236,0,0,0,0,0,0,0,0,0,0
NCT02124538,0,0,0,0,0,0,0,0,0,0
NCT02108275,0,0,0,0,0,0,0,0,0,0
NCT02089646,0,0,0,0,0,0,0,0,0,0
NCT02086812,0,0,0,0,0,0,0,0,0,0
NCT02085174,0,0,0,0,0,0,0,0,0,0
NCT02082847,0,0,0,0,0,0,0,0,0,0
NCT02070601,0,0,0,0,0,0,0,0,0,0
NCT02036385,0,0,0,0,0,0,0,0,0,0
NCT02020447,0,0,0,0,0,0,0,0,0,0
NCT02006251,0,0,0,0,0,0,0,0,0,0
NCT02004249,0,0,0,0,0,0,0,0,0,0
NCT02003105,0,0,0,0,0,0,0,0,0,0
NCT01989390,0,0,0,0,0,0,0,0,0,0
NCT01989377,0,0,0,0,0,0,0,0,0,0
NCT01988727,0,0,0,0,0,0,0,0,0,0
NCT01988025,0,0,0,0,0,0,0,0,0,0
NCT01984151,0,0,0,0,0,0,0,0,0,0
NCT01973621,0,0,0,0,0,0,0,0,0,0
NCT01966211,0,0,0,0,0,0,0,0,0,0
NCT01957982,0,0,0,0,0,0,0,0,0,0
NCT01951131,0,0,0,0,0,0,0,0,0,0
NCT01950767,0,0,0,0,0,0,0,0,0,0
NCT01940458,0,0,0,0,0,0,0,0,0,0
NCT01940211,0,0,0,0,0,0,0,0,0,0
NCT01937000,0,0,0,0,0,0,0,0,0,0
NCT01936987,0,0,0,0,0,0,0,0,0,0
NCT01916083,0,0,0,0,0,0,0,0,0,0
NCT01906736,0,0,0,0,0,0,0,0,0,0
NCT01905241,0,0,0,0,0,0,0,0,0,0
NCT01896141,0,0,0,0,0,0,0,0,0,0
NCT01894698,0,0,0,0,0,0,0,0,0,0
NCT01883557,0,0,0,0,0,0,0,0,0,0
NCT01882309,0,0,0,0,0,0,0,0,0,0
