,NCTId,AgreementOtherDetails,AgreementPISponsorEmployee,AgreementRestrictionType,AgreementRestrictiveAgreement,ArmGroupDescription,ArmGroupInterventionName,ArmGroupLabel,ArmGroupType,AvailIPDComment,AvailIPDId,AvailIPDType,AvailIPDURL,BaselineCategoryTitle,BaselineClassDenomCountGroupId,BaselineClassDenomCountValue,BaselineClassDenomUnits,BaselineClassTitle,BaselineDenomCountGroupId,BaselineDenomCountValue
1406,NCT03685136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,NCT03682432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,NCT03681886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,NCT03681496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,NCT03678103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,NCT03677388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,NCT03670277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,NCT03663010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,NCT03642431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,NCT03641937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,NCT03631550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,NCT03628898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,NCT03617822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,NCT03614130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,NCT03613363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,NCT03611101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,NCT03604900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,NCT03604562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1424,NCT03604432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,NCT03601182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,NCT03600194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,NCT03599271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,NCT03589911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,NCT03586167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,NCT03578302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,NCT03574259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,NCT03564366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,NCT03560141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,NCT03550807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,NCT03540576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,NCT03538561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,NCT03525704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,NCT03523208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,NCT03508778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,NCT03502200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,NCT03500341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,NCT03497910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,NCT03488849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,NCT03488238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,NCT03482297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,NCT03477370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,NCT03467204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,NCT03465514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,NCT03462576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,NCT03451786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,NCT03442842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1452,NCT03441971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,NCT03441880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,NCT03441477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1455,NCT03439189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,NCT03435224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1457,NCT03435211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,NCT03431883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,NCT03423251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,NCT03421145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,NCT03418545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,NCT03408444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,NCT03388138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,NCT03384381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,NCT03372434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,NCT03372343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,NCT03371160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,NCT03366194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,NCT03351192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,NCT03345121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,NCT03345017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,NCT03339388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,NCT03336944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1474,NCT03329794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,NCT03323515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,NCT03315117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,NCT03299933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,NCT03275532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,NCT03272308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,NCT03269097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1481,NCT03268356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1482,NCT03268265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,NCT03267134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1484,NCT03257410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485,NCT03251079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486,NCT03246503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487,NCT03242148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1488,NCT03239574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,NCT03236519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,NCT03235791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,NCT03233945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1492,NCT03230877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1493,NCT03230747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,NCT03219567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1495,NCT03198988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1496,NCT03190564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,NCT03182660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,NCT03172949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,NCT03150407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,NCT03148613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,NCT03147820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,NCT03147482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,NCT03147417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,NCT03143127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,NCT03142594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1506,NCT03142581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1507,NCT03138369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1508,NCT03138343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,NCT03134989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,NCT03132363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,NCT03132350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512,NCT03129152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,NCT03128840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1514,NCT03128632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,NCT03127566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,NCT03127540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517,NCT03127527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,NCT03127501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519,NCT03127488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520,NCT03125135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1521,NCT03125122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,NCT03125109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,NCT03125096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,NCT03125044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,NCT03124992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,NCT03124953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1527,NCT03124940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1528,NCT03124888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1529,NCT03124849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1530,NCT03124810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531,NCT03124745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1532,NCT03124732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,NCT03124719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1534,NCT03124706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1535,NCT03124264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1536,NCT03124251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1537,NCT03123380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538,NCT03123341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,NCT03122379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540,NCT03120702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1541,NCT03100760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1542,NCT03098602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1543,NCT03073148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,NCT03072186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1545,NCT03066063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1546,NCT03038074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1547,NCT03035318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548,NCT03034902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549,NCT03021707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,NCT03021473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,NCT03019107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1552,NCT03017742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1553,NCT03003767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1554,NCT02995421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1555,NCT02986789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1556,NCT02972892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,NCT02970799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558,NCT02966210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1559,NCT02957071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560,NCT02956928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561,NCT02948751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1562,NCT02938637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1563,NCT02922621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1564,NCT02919566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1565,NCT02918942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1566,NCT02916823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567,NCT02913560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1568,NCT02911376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1569,NCT02910674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1570,NCT02907203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,NCT02904382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1572,NCT02888626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573,NCT02872844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1574,NCT02870959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575,NCT02870881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,NCT02863796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1577,NCT02863432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1578,NCT02862080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1579,NCT02858089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580,NCT02856490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1581,NCT02849847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1582,NCT02842970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1583,NCT02841397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,NCT02833571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1585,NCT02811328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1586,NCT02810080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587,NCT02805933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1588,NCT02805777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589,NCT02800057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590,NCT02799342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591,NCT02799329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1592,NCT02795689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1593,NCT02787343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1594,NCT02784431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1595,NCT02771119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1596,NCT02764580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1597,NCT02761759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1598,NCT02756260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1599,NCT02746289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,NCT02746120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,NCT02719444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,NCT02716155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,NCT02712931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,NCT02711254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,NCT02699021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,NCT02698787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,NCT02698397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,NCT02697604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,NCT02686450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,NCT02684110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,NCT02680964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,NCT02680860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,NCT02662049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,NCT02638883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,NCT02634996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1616,NCT02634554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,NCT02634125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618,NCT02631213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619,NCT02626624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,NCT02624739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,NCT02622919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1622,NCT02599519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,NCT02597296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624,NCT02596464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625,NCT02579486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,NCT02576210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627,NCT02561052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628,NCT02553395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,NCT02548429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1630,NCT02543814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,NCT02540577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1632,NCT02540564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1633,NCT02535234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634,NCT02525783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1635,NCT02517645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636,NCT02506400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,NCT02495116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638,NCT02480829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639,NCT02474784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1640,NCT02474771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1641,NCT02474758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1642,NCT02458378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643,NCT02455063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,NCT02441634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1645,NCT02436005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1646,NCT02430441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647,NCT02405871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648,NCT02403167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649,NCT02396914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,NCT02388425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,NCT02383082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652,NCT02380716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653,NCT02380014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,NCT02365545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1655,NCT02365467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656,NCT02364375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,NCT02353377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,NCT02343068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,NCT02340832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,NCT02327598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,NCT02325609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,NCT02322840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,NCT02312141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,NCT02300974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,NCT02289534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,NCT02284321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,NCT02283125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1668,NCT02280577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,NCT02275624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,NCT02272114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1671,NCT02271087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1672,NCT02268227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,NCT02255539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674,NCT02239263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,NCT02231034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676,NCT02223663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,NCT02218450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678,NCT02195362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679,NCT02195128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,NCT02191800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1681,NCT02187458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1682,NCT02167880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1683,NCT02166073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1684,NCT02142465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,NCT02142374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,NCT02142023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1687,NCT02141334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,NCT02134236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1689,NCT02124538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690,NCT02108275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1691,NCT02089646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1692,NCT02086812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
