,Rank,NCTId,LocationContactRole,LocationCountry,LocationFacility,LocationState,LocationStatus,LocationZip,MaximumAge,MinimumAge,NCTIdAlias,OfficialTitle,OrgClass,OrgFullName,OrgStudyId,OrgStudyIdDomain,OrgStudyIdLink,OrgStudyIdType,OtherEventAssessmentType,OtherEventNotes,OtherEventOrganSystem
0,820,['NCT01297751'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CFS02'],[],[],[],[],[],[]
0,821,['NCT01286792'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['10-05'],[],[],[],[],[],[]
0,822,['NCT01258400'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['C-10-012'],[],[],[],[],[],[]
0,823,['NCT01246115'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['PDMD-01'],[],[],[],[],[],[]
0,824,['NCT01240733'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['MR-0829-VSOM-MS'],[],[],[],[],[],[]
0,825,['NCT01239576'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['08-100'],[],[],[],[],[],[]
0,826,['NCT01234480'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['TPO-10-06084'],[],[],[],[],[],[]
0,827,['NCT01230398'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['MA021110'],[],[],[],[],[],[]
0,828,['NCT01201889'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['01000-T36'],[],[],[],[],[],[]
0,829,['NCT01194752'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['C-08-071'],[],[],[],[],[],[]
0,830,['NCT01194739'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['C-08-053'],[],[],[],[],[],[]
0,831,['NCT01194726'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['2422PAIN'],[],[],[],[],[],[]
0,832,['NCT01183195'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['C-10-003'],[],[],[],[],[],[]
0,833,['NCT01180257'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['TD-10-048 rev 1'],[],[],[],[],[],[]
0,834,['NCT01171066'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['MA14010'],[],[],[],[],[],[]
0,835,['NCT01166607'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['DC78371'],[],[],[],[],[],[]
0,836,['NCT01164527'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['08-0015'],[],[],[],[],[],[]
0,837,['NCT01158963'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['POC-004'],[],[],[],[],[],[]
0,838,['NCT01150227'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['PIC-001'],[],[],[],[],[],[]
0,839,['NCT01148251'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['eLipo-CTS DC78761'],[],[],[],[],[],[]
0,840,['NCT01147094'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['BHMH0601'],[],[],[],[],[],[]
0,841,['NCT01145651'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['SMI-002'],[],[],[],[],[],[]
0,842,['NCT01145378'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['BHM0602'],[],[],[],[],[],[]
0,843,['NCT01143116'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['YA-ABC-0003'],[],[],[],[],[],[]
0,844,['NCT01140919'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['Beta-001'],[],[],[],[],[],[]
0,845,['NCT01127347'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['STU-CMF-C-18-130-01'],[],[],[],[],[],[]
0,846,['NCT01112475'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CS-0140-01'],[],[],[],[],[],[]
0,847,['NCT01108822'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['09-157'],[],[],[],[],[],[]
0,848,['NCT01106222'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['09-151'],[],[],[],[],[],[]
0,849,['NCT01103869'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['DC7449A'],[],[],[],[],[],[]
0,850,['NCT01100983'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['ssallon-HMO-CTC'],[],[],[],[],[],[]
0,851,['NCT01098682'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['1153478'],[],[],[],[],[],[]
0,852,['NCT01097824'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CP-0508'],[],[],[],[],[],[]
0,853,['NCT01092871'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['BMR-09-1008'],[],[],[],[],[],[]
0,854,['NCT01077141'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['C-09-054'],[],[],[],[],[],[]
0,855,['NCT01070992'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['KAI-00004'],[],[],[],[],[],[]
0,856,['NCT01067040'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CRO-2009-01-SEN-IARG2-ED'],[],[],[],[],[],[]
0,857,['NCT01062464'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['52-00014-000'],[],[],[],[],[],[]
0,858,['NCT01062412'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['52-00013-000 Rev C'],[],[],[],[],[],[]
0,859,['NCT01062217'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['UC-8U1207'],[],[],[],[],[],[]
0,860,['NCT01057134'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['C-09-UP01'],[],[],[],[],[],[]
0,861,['NCT01043497'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['KBCT-002'],[],[],[],[],[],[]
0,862,['NCT01039064'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['FRG-001'],[],[],[],[],[],[]
0,863,['NCT01037439'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['MAEssenASV'],[],[],[],[],[],[]
0,864,['NCT01030588'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['PerMIT:Warfarin UofL'],[],[],[],[],[],[]
0,865,['NCT01029028'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CSM-001'],[],[],[],[],[],[]
0,866,['NCT01022554'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['PMT001'],[],[],[],[],[],[]
0,867,['NCT01016236'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CAMARO-0409'],[],[],[],[],[],[]
0,868,['NCT01008202'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['C024'],[],[],[],[],[],[]
0,869,['NCT01000454'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['WaveRx CA-0071'],[],[],[],[],[],[]
0,870,['NCT00993772'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CS-0136-01-A'],[],[],[],[],[],[]
0,871,['NCT00990483'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['09-02'],[],[],[],[],[],[]
0,872,['NCT00990210'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CRP-2009-02'],[],[],[],[],[],[]
0,873,['NCT00986908'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['F4452R'],[],[],[],[],[],[]
0,874,['NCT00981188'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['BTrsinar'],[],[],[],[],[],[]
0,875,['NCT00979498'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['Biel 003'],[],[],[],[],[],[]
0,876,['NCT00979030'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CS-0119-14'],[],[],[],[],[],[]
0,877,['NCT00969748'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['US-VDF-RF'],[],[],[],[],[],[]
0,878,['NCT00968474'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['00033'],[],[],[],[],[],[]
0,879,['NCT00961519'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['639-05 00'],[],[],[],[],[],[]
0,880,['NCT00960947'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CLP01'],[],[],[],[],[],[]
0,881,['NCT00957632'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['2008089'],[],[],[],[],[],[]
0,882,['NCT00957138'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['AS-02-31'],[],[],[],[],[],[]
0,883,['NCT00956618'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['AB10-001'],[],[],[],[],[],[]
0,884,['NCT00955331'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['ETeMP'],[],[],[],[],[],[]
0,885,['NCT00946075'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['47'],[],[],[],[],[],[]
0,886,['NCT00944411'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['082901'],[],[],[],[],[],[]
0,887,['NCT00942942'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['C-07-45'],[],[],[],[],[],[]
0,888,['NCT00935974'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CS-0119-11'],[],[],[],[],[],[]
0,889,['NCT00932789'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['C07-3846-USC1'],[],[],[],[],[],[]
0,890,['NCT00924716'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['DVX-0601'],[],[],[],[],[],[]
0,891,['NCT00911040'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CA002'],[],[],[],[],[],[]
0,892,['NCT00906958'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['08177-0608'],[],[],[],[],[],[]
0,893,['NCT00906815'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['LP-1100-01'],[],[],[],[],[],[]
0,894,['NCT00906009'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['RC-01837'],[],[],[],[],[],[]
0,895,['NCT00905749'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['Endotec TMJ'],[],[],[],[],[],[]
0,896,['NCT00903058'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['09-003'],[],[],[],[],[],[]
0,897,['NCT00901667'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['NUSRPAMD17'],[],[],[],[],[],[]
0,898,['NCT00900705'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CRP-2009-01'],[],[],[],[],[],[]
0,899,['NCT00889746'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['08-001v4'],[],[],[],[],[],[]
0,900,['NCT00878982'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['INTSB001'],[],[],[],[],[],[]
0,901,['NCT00877916'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['SMI-001'],[],[],[],[],[],[]
0,902,['NCT00865930'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['C-08-35'],[],[],[],[],[],[]
0,903,['NCT00865735'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['0001Ver4'],[],[],[],[],[],[]
0,904,['NCT00863486'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CP07-001'],[],[],[],[],[],[]
0,905,['NCT00863447'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['US-SEI-SW3'],[],[],[],[],[],[]
0,906,['NCT00858091'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['268'],[],[],[],[],[],[]
0,907,['NCT00850434'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['MA20041125'],[],[],[],[],[],[]
0,908,['NCT00850109'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CP-00-00012'],[],[],[],[],[],[]
0,909,['NCT00846820'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['BCT07-30'],[],[],[],[],[],[]
0,910,['NCT00843752'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['08-0011'],[],[],[],[],[],[]
0,911,['NCT00840619'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['MPS-GMC-02'],[],[],[],[],[],[]
0,912,['NCT00824018'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['ABO 2008-01'],[],[],[],[],[],[]
0,913,['NCT00821769'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['C07-3845-USC2'],[],[],[],[],[],[]
0,914,['NCT00820040'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['Hern06R2'],[],[],[],[],[],[]
0,915,['NCT00819130'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['Duratech-3607'],[],[],[],[],[],[]
0,916,['NCT00818922'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['POC-001'],[],[],[],[],[],[]
0,917,['NCT00810498'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['MR-0609-TRI2-SS'],[],[],[],[],[],[]
0,918,['NCT00810459'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['MR-0713-PTRI-SS'],[],[],[],[],[],[]
0,919,['NCT00809406'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CC-0196-07-A717'],[],[],[],[],[],[]
0,920,['NCT00806052'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['ACU-P-003'],[],[],[],[],[],[]
0,921,['NCT00802750'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['YA-LSM-0001'],[],[],[],[],[],[]
0,922,['NCT00800891'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['ODF0801CTIL'],[],[],[],[],[],[]
0,923,['NCT00799981'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['YA-LOF-00015'],[],[],[],[],[],[]
0,924,['NCT00794534'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['EBC-03'],[],[],[],[],[],[]
0,925,['NCT00791414'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['WIRB # 20071829'],[],[],[],[],[],[]
0,926,['NCT00790621'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['07-01'],[],[],[],[],[],[]
0,927,['NCT00789334'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['LLL-07-07'],[],[],[],[],[],[]
0,928,['NCT00788450'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['EU12'],[],[],[],[],[],[]
0,929,['NCT00788437'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['LOI-12'],[],[],[],[],[],[]
0,930,['NCT00782119'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['0230'],[],[],[],[],[],[]
0,931,['NCT00781651'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['KD-002'],[],[],[],[],[],[]
0,932,['NCT00781222'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['RM181-4288'],[],[],[],[],[],[]
0,933,['NCT00780065'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['V12-03'],[],[],[],[],[],[]
0,934,['NCT00779623'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['TP-00756'],[],[],[],[],[],[]
0,935,['NCT00777283'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['2008Khome_CP_001'],[],[],[],[],[],[]
0,936,['NCT00776893'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['08-001'],[],[],[],[],[],[]
0,937,['NCT00776815'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['08-009'],[],[],[],[],[],[]
