,Rank,NCTId,PrimaryOutcomeMeasure,SecondaryIdDomain,ReferenceCitation,ReferencePMID,ReferenceType,RemovedCountry,ResponsiblePartyInvestigatorAffiliation,ResponsiblePartyInvestigatorFullName,ResponsiblePartyInvestigatorTitle,ResponsiblePartyOldNameTitle,ResponsiblePartyOldOrganization,ResponsiblePartyType,ResultsFirstPostDate,ResultsFirstPostDateType,ResultsFirstSubmitDate,ResultsFirstSubmitQCDate,RetractionPMID,RetractionSource,SamplingMethod
0,759,['NCT01652846'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,760,['NCT01643200'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,761,['NCT01640795'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,762,['NCT01630707'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,763,['NCT01629836'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,764,['NCT01627405'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,765,['NCT01614925'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,766,['NCT01613742'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,767,['NCT01610505'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,768,['NCT01610349'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,769,['NCT01607606'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,770,['NCT01604967'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,771,['NCT01597271'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,772,['NCT01591369'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,773,['NCT01582386'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,774,['NCT01575210'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,775,['NCT01564589'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,776,['NCT01560156'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,777,['NCT01558609'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,778,['NCT01556750'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,779,['NCT01546831'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,780,['NCT01546584'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,781,['NCT01533831'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,782,['NCT01533103'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,783,['NCT01532752'],[],['Syneron Beauty'],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,784,['NCT01532440'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,785,['NCT01524263'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,786,['NCT01515618'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,787,['NCT01513512'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,788,['NCT01499030'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,789,['NCT01494376'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,790,['NCT01480570'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,791,['NCT01476826'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,792,['NCT01473134'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,793,['NCT01470079'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,794,['NCT01464580'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,795,['NCT01463618'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,796,['NCT01462955'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,797,['NCT01450540'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,798,['NCT01443299'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,799,['NCT01443286'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,800,['NCT01442389'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,801,['NCT01436669'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,802,['NCT01436461'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,803,['NCT01414491'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,804,['NCT01414270'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,805,['NCT01412112'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,806,['NCT01408017'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,807,['NCT01403584'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,808,['NCT01392261'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,809,['NCT01379794'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,810,['NCT01374243'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,811,['NCT01370785'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,812,['NCT01367171'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,813,['NCT01365689'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,814,['NCT01358682'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,815,['NCT01336868'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,816,['NCT01313351'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,817,['NCT01313195'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,818,['NCT01311726'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,819,['NCT01307709'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,820,['NCT01297751'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,821,['NCT01286792'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,822,['NCT01258400'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,823,['NCT01246115'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,824,['NCT01240733'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,825,['NCT01239576'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,826,['NCT01234480'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,827,['NCT01230398'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,828,['NCT01201889'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,829,['NCT01194752'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,830,['NCT01194739'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,831,['NCT01194726'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,832,['NCT01183195'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,833,['NCT01180257'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,834,['NCT01171066'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,835,['NCT01166607'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,836,['NCT01164527'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,837,['NCT01158963'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,838,['NCT01150227'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,839,['NCT01148251'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,840,['NCT01147094'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,841,['NCT01145651'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,842,['NCT01145378'],[],['FDA'],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,843,['NCT01143116'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,844,['NCT01140919'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,845,['NCT01127347'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,846,['NCT01112475'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,847,['NCT01108822'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,848,['NCT01106222'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,849,['NCT01103869'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,850,['NCT01100983'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,851,['NCT01098682'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,852,['NCT01097824'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,853,['NCT01092871'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,854,['NCT01077141'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,855,['NCT01070992'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,856,['NCT01067040'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,857,['NCT01062464'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,858,['NCT01062412'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,859,['NCT01062217'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,860,['NCT01057134'],[],['Cutera Inc.'],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,861,['NCT01043497'],[],['Department of Defense (DOD) Telemedicine and Advanced Technology Research Center (TATRC)'],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,862,['NCT01039064'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,863,['NCT01037439'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,864,['NCT01030588'],[],"['IRB', 'IRB']",[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,865,['NCT01029028'],[],['UNC IRB'],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,866,['NCT01022554'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,867,['NCT01016236'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,868,['NCT01008202'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,869,['NCT01000454'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,870,['NCT00993772'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,871,['NCT00990483'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,872,['NCT00990210'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,873,['NCT00986908'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,874,['NCT00981188'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,875,['NCT00979498'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,876,['NCT00979030'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,877,['NCT00969748'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,878,['NCT00968474'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,879,['NCT00961519'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,880,['NCT00960947'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,881,['NCT00957632'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,882,['NCT00957138'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,883,['NCT00956618'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,884,['NCT00955331'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,885,['NCT00946075'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,886,['NCT00944411'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,887,['NCT00942942'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,888,['NCT00935974'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,889,['NCT00932789'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,890,['NCT00924716'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,891,['NCT00911040'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,892,['NCT00906958'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,893,['NCT00906815'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,894,['NCT00906009'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,895,['NCT00905749'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,896,['NCT00903058'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,897,['NCT00901667'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,898,['NCT00900705'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,899,['NCT00889746'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,900,['NCT00878982'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,901,['NCT00877916'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,902,['NCT00865930'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,903,['NCT00865735'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,904,['NCT00863486'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,905,['NCT00863447'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,906,['NCT00858091'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,907,['NCT00850434'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,908,['NCT00850109'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,909,['NCT00846820'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,910,['NCT00843752'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,911,['NCT00840619'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,912,['NCT00824018'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,913,['NCT00821769'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,914,['NCT00820040'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,915,['NCT00819130'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,916,['NCT00818922'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,917,['NCT00810498'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,918,['NCT00810459'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,919,['NCT00809406'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,920,['NCT00806052'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,921,['NCT00802750'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,922,['NCT00800891'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,923,['NCT00799981'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,924,['NCT00794534'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,925,['NCT00791414'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,926,['NCT00790621'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,927,['NCT00789334'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,928,['NCT00788450'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,929,['NCT00788437'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,930,['NCT00782119'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,931,['NCT00781651'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,932,['NCT00781222'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,933,['NCT00780065'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,934,['NCT00779623'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,935,['NCT00777283'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,936,['NCT00776893'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,937,['NCT00776815'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,938,['NCT00776152'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,939,['NCT00773903'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,940,['NCT00773721'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,941,['NCT00769340'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,942,['NCT00767910'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,943,['NCT00766727'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,944,['NCT00764491'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,945,['NCT00764452'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,946,['NCT00760643'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,947,['NCT00759694'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,948,['NCT00758979'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,949,['NCT00758875'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,950,['NCT00758095'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,951,['NCT00756496'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,952,['NCT00754598'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,953,['NCT00748917'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,954,['NCT00748033'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,955,['NCT00747266'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,956,['NCT00739245'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,957,['NCT00732264'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,958,['NCT00732134'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,959,['NCT00728702'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,960,['NCT00727805'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,961,['NCT00727688'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,962,['NCT00726297'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,963,['NCT00726024'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,964,['NCT00725816'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
0,965,['NCT00725699'],[],[],[],[],[],[],[],[],[],['[Redacted]'],['[Redacted]'],[],[],[],[],[],[],[],[]
