,Rank,NCTId,LargeDocDate,LargeDocFilename,LargeDocHasICF,LargeDocHasProtocol,LargeDocHasSAP,LargeDocLabel,LargeDocTypeAbbrev,LargeDocUploadDate,LastKnownStatus,LastUpdatePostDate,LastUpdatePostDateType,LastUpdateSubmitDate,LeadSponsorClass,LeadSponsorName,LocationCity,LocationContactEMail,LocationContactName,LocationContactPhone,LocationContactPhoneExt
0,926,['NCT00790621'],[],[],[],[],[],[],[],[],[],"['July 30, 2018']",['Actual'],"['July 26, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,927,['NCT00789334'],[],[],[],[],[],[],[],[],[],"['August 25, 2009']",['Estimate'],"['August 21, 2009']",[],['[Redacted]'],[],[],[],[],[]
0,928,['NCT00788450'],[],[],[],[],[],[],[],[],[],"['February 8, 2019']",['Actual'],"['February 6, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,929,['NCT00788437'],[],[],[],[],[],[],[],[],[],"['December 16, 2009']",['Estimate'],"['December 15, 2009']",[],['[Redacted]'],[],[],[],[],[]
0,930,['NCT00782119'],[],[],[],[],[],[],[],[],[],"['October 31, 2008']",['Estimate'],"['October 29, 2008']",[],['[Redacted]'],[],[],[],[],[]
0,931,['NCT00781651'],[],[],[],[],[],[],[],[],[],"['October 29, 2008']",['Estimate'],"['October 28, 2008']",[],['[Redacted]'],[],[],[],[],[]
0,932,['NCT00781222'],[],[],[],[],[],[],[],[],[],"['October 28, 2008']",['Estimate'],"['October 27, 2008']",[],['[Redacted]'],[],[],[],[],[]
0,933,['NCT00780065'],[],[],[],[],[],[],[],[],[],"['October 27, 2008']",['Estimate'],"['October 24, 2008']",[],['[Redacted]'],[],[],[],[],[]
0,934,['NCT00779623'],[],[],[],[],[],[],[],[],[],"['October 24, 2008']",['Estimate'],"['October 23, 2008']",[],['[Redacted]'],[],[],[],[],[]
0,935,['NCT00777283'],[],[],[],[],[],[],[],[],[],"['March 10, 2015']",['Estimate'],"['March 6, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,936,['NCT00776893'],[],[],[],[],[],[],[],[],[],"['October 21, 2008']",['Estimate'],"['October 20, 2008']",[],['[Redacted]'],[],[],[],[],[]
0,937,['NCT00776815'],[],[],[],[],[],[],[],[],[],"['October 21, 2008']",['Estimate'],"['October 20, 2008']",[],['[Redacted]'],[],[],[],[],[]
0,938,['NCT00776152'],[],[],[],[],[],[],[],[],[],"['October 21, 2008']",['Estimate'],"['October 20, 2008']",[],['[Redacted]'],[],[],[],[],[]
0,939,['NCT00773903'],[],[],[],[],[],[],[],[],[],"['November 25, 2008']",['Estimate'],"['November 24, 2008']",[],['[Redacted]'],[],[],[],[],[]
0,940,['NCT00773721'],[],[],[],[],[],[],[],[],[],"['September 29, 2014']",['Estimate'],"['September 26, 2014']",[],['[Redacted]'],[],[],[],[],[]
0,941,['NCT00769340'],[],[],[],[],[],[],[],[],[],"['October 9, 2008']",['Estimate'],"['October 8, 2008']",[],['[Redacted]'],[],[],[],[],[]
0,942,['NCT00767910'],[],[],[],[],[],[],[],[],[],"['February 4, 2019']",['Actual'],"['January 31, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,943,['NCT00766727'],[],[],[],[],[],[],[],[],[],"['July 4, 2011']",['Estimate'],"['July 1, 2011']",[],['[Redacted]'],[],[],[],[],[]
0,944,['NCT00764491'],[],[],[],[],[],[],[],[],[],"['September 23, 2013']",['Estimate'],"['September 19, 2013']",[],['[Redacted]'],[],[],[],[],[]
0,945,['NCT00764452'],[],[],[],[],[],[],[],[],[],"['May 4, 2012']",['Estimate'],"['May 3, 2012']",[],['[Redacted]'],[],[],[],[],[]
0,946,['NCT00760643'],[],[],[],[],[],[],[],[],[],"['July 7, 2017']",['Actual'],"['July 6, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,947,['NCT00759694'],[],[],[],[],[],[],[],[],[],"['October 17, 2014']",['Estimate'],"['October 16, 2014']",[],['[Redacted]'],[],[],[],[],[]
0,948,['NCT00758979'],[],[],[],[],[],[],[],[],[],"['June 19, 2017']",['Actual'],"['June 16, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,949,['NCT00758875'],[],[],[],[],[],[],[],[],[],"['February 8, 2019']",['Actual'],"['February 6, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,950,['NCT00758095'],[],[],[],[],[],[],[],[],[],"['November 21, 2013']",['Estimate'],"['November 20, 2013']",[],['[Redacted]'],[],[],[],[],[]
0,951,['NCT00756496'],[],[],[],[],[],[],[],[],[],"['June 30, 2009']",['Estimate'],"['June 29, 2009']",[],['[Redacted]'],[],[],[],[],[]
0,952,['NCT00754598'],[],[],[],[],[],[],[],[],[],"['September 18, 2008']",['Estimate'],"['September 17, 2008']",[],['[Redacted]'],[],[],[],[],[]
0,953,['NCT00748917'],[],[],[],[],[],[],[],[],[],"['August 2, 2017']",['Actual'],"['August 1, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,954,['NCT00748033'],[],[],[],[],[],[],[],[],[],"['September 28, 2012']",['Estimate'],"['September 27, 2012']",[],['[Redacted]'],[],[],[],[],[]
0,955,['NCT00747266'],[],[],[],[],[],[],[],[],[],"['September 5, 2008']",['Estimate'],"['September 4, 2008']",[],['[Redacted]'],[],[],[],[],[]
0,956,['NCT00739245'],[],[],[],[],[],[],[],[],[],"['August 21, 2008']",['Estimate'],"['August 20, 2008']",[],['[Redacted]'],[],[],[],[],[]
0,957,['NCT00732264'],[],[],[],[],[],[],[],[],[],"['October 21, 2008']",['Estimate'],"['October 17, 2008']",[],['[Redacted]'],[],[],[],[],[]
0,958,['NCT00732134'],[],[],[],[],[],[],[],[],[],"['August 11, 2008']",['Estimate'],"['August 8, 2008']",[],['[Redacted]'],[],[],[],[],[]
0,959,['NCT00728702'],[],[],[],[],[],[],[],[],[],"['August 6, 2008']",['Estimate'],"['August 5, 2008']",[],['[Redacted]'],[],[],[],[],[]
0,960,['NCT00727805'],[],[],[],[],[],[],[],[],[],"['October 5, 2011']",['Estimate'],"['October 4, 2011']",[],['[Redacted]'],[],[],[],[],[]
0,961,['NCT00727688'],[],[],[],[],[],[],[],[],[],"['December 20, 2012']",['Estimate'],"['December 19, 2012']",[],['[Redacted]'],[],[],[],[],[]
0,962,['NCT00726297'],[],[],[],[],[],[],[],[],[],"['December 20, 2012']",['Estimate'],"['December 18, 2012']",[],['[Redacted]'],[],[],[],[],[]
0,963,['NCT00726024'],[],[],[],[],[],[],[],[],[],"['December 20, 2012']",['Estimate'],"['December 18, 2012']",[],['[Redacted]'],[],[],[],[],[]
0,964,['NCT00725816'],[],[],[],[],[],[],[],[],[],"['January 23, 2019']",['Actual'],"['January 18, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,965,['NCT00725699'],[],[],[],[],[],[],[],[],[],"['March 8, 2011']",['Estimate'],"['March 5, 2011']",[],['[Redacted]'],[],[],[],[],[]
0,966,['NCT00716313'],[],[],[],[],[],[],[],[],[],"['July 16, 2008']",['Estimate'],"['July 15, 2008']",[],['[Redacted]'],[],[],[],[],[]
0,967,['NCT00690742'],[],[],[],[],[],[],[],[],[],"['June 5, 2008']",['Estimate'],"['June 4, 2008']",[],['[Redacted]'],[],[],[],[],[]
0,968,['NCT00681057'],[],[],[],[],[],[],[],[],[],"['August 14, 2009']",['Estimate'],"['August 13, 2009']",[],['[Redacted]'],[],[],[],[],[]
0,969,['NCT00680251'],[],[],[],[],[],[],[],[],[],"['June 23, 2017']",['Actual'],"['June 22, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,970,['NCT00678808'],[],[],[],[],[],[],[],[],[],"['October 19, 2020']",['Actual'],"['October 16, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,971,['NCT00676546'],[],[],[],[],[],[],[],[],[],"['May 13, 2008']",['Estimate'],"['May 9, 2008']",[],['[Redacted]'],[],[],[],[],[]
0,972,['NCT00676078'],[],[],[],[],[],[],[],[],[],"['September 30, 2014']",['Estimate'],"['September 29, 2014']",[],['[Redacted]'],[],[],[],[],[]
0,973,['NCT00670137'],[],[],[],[],[],[],[],[],[],"['May 1, 2008']",['Estimate'],"['April 30, 2008']",[],['[Redacted]'],[],[],[],[],[]
0,974,['NCT00660556'],[],[],[],[],[],[],[],[],[],"['July 22, 2019']",['Actual'],"['July 19, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,975,['NCT00659139'],[],[],[],[],[],[],[],[],[],"['August 19, 2020']",['Actual'],"['August 17, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,976,['NCT00653211'],[],[],[],[],[],[],[],[],[],"['April 15, 2015']",['Estimate'],"['April 14, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,977,['NCT00639340'],[],[],[],[],[],[],[],[],[],"['February 24, 2010']",['Estimate'],"['February 22, 2010']",[],['[Redacted]'],[],[],[],[],[]
0,978,['NCT00630526'],[],[],[],[],[],[],[],[],[],"['May 1, 2008']",['Estimate'],"['April 29, 2008']",[],['[Redacted]'],[],[],[],[],[]
0,979,['NCT00617630'],[],[],[],[],[],[],[],[],[],"['March 23, 2017']",['Actual'],"['March 21, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,980,['NCT00617162'],[],[],[],[],[],[],[],[],[],"['February 4, 2019']",['Actual'],"['February 1, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,981,['NCT00616226'],[],[],[],[],[],[],[],[],[],"['February 4, 2019']",['Actual'],"['February 1, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,982,['NCT00615342'],[],[],[],[],[],[],[],[],[],"['January 30, 2019']",['Actual'],"['January 28, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,983,['NCT00608647'],[],[],[],[],[],[],[],[],[],"['May 19, 2015']",['Estimate'],"['May 18, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,984,['NCT00597571'],[],[],[],[],[],[],[],[],[],"['April 28, 2015']",['Estimate'],"['April 27, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,985,['NCT00591513'],[],[],[],[],[],[],[],[],[],"['April 23, 2019']",['Actual'],"['April 16, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,986,['NCT00589069'],[],[],[],[],[],[],[],[],[],"['July 23, 2019']",['Actual'],"['July 22, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,987,['NCT00588601'],[],[],[],[],[],[],[],[],[],"['October 12, 2016']",['Estimate'],"['October 11, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,988,['NCT00587613'],[],[],[],[],[],[],[],[],[],"['March 13, 2017']",['Actual'],"['March 10, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,989,['NCT00587509'],[],[],[],[],[],[],[],[],[],"['December 2, 2011']",['Estimate'],"['December 1, 2011']",[],['[Redacted]'],[],[],[],[],[]
0,990,['NCT00586456'],[],[],[],[],[],[],[],[],[],"['March 13, 2017']",['Actual'],"['March 10, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,991,['NCT00579176'],[],[],[],[],[],[],[],[],[],"['April 6, 2017']",['Actual'],"['April 4, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,992,['NCT00578513'],[],[],[],[],[],[],[],[],[],"['May 27, 2020']",['Actual'],"['May 22, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,993,['NCT00578487'],[],[],[],[],[],[],[],[],[],"['June 21, 2017']",['Actual'],"['June 19, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,994,['NCT00576953'],[],[],[],[],[],[],[],[],[],"['November 13, 2008']",['Estimate'],"['November 11, 2008']",[],['[Redacted]'],[],[],[],[],[]
0,995,['NCT00561847'],[],[],[],[],[],[],[],[],[],"['April 4, 2013']",['Estimate'],"['April 2, 2013']",[],['[Redacted]'],[],[],[],[],[]
0,996,['NCT00542477'],[],[],[],[],[],[],[],[],[],"['May 7, 2008']",['Estimate'],"['April 29, 2008']",[],['[Redacted]'],[],[],[],[],[]
0,997,['NCT00529685'],[],[],[],[],[],[],[],[],[],"['January 23, 2019']",['Actual'],"['January 18, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,998,['NCT00506220'],[],[],[],[],[],[],[],[],[],"['July 16, 2009']",['Estimate'],"['July 14, 2009']",[],['[Redacted]'],[],[],[],[],[]
0,999,['NCT00448812'],[],[],[],[],[],[],[],[],[],"['February 15, 2010']",['Estimate'],"['February 11, 2010']",[],['[Redacted]'],[],[],[],[],[]
0,1000,['NCT00350259'],[],[],[],[],[],[],[],[],[],"['April 30, 2008']",['Estimate'],"['April 29, 2008']",[],['[Redacted]'],[],[],[],[],[]
