,Rank,NCTId,ConditionAncestorTerm,ConditionBrowseBranchAbbrev,ConditionBrowseBranchName,ConditionBrowseLeafAsFound,ConditionBrowseLeafId,ConditionBrowseLeafName,ConditionBrowseLeafRelevance,ConditionMeshId,ConditionMeshTerm,DelayedPosting,DesignAllocation,DesignInterventionModel,DesignInterventionModelDescription,DesignMasking,DesignMaskingDescription,DesignObservationalModel,DesignPrimaryPurpose,DesignTimePerspective,DesignWhoMasked
0,710,['NCT01951131'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,711,['NCT01950767'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,712,['NCT01940458'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,713,['NCT01940211'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,714,['NCT01937000'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,715,['NCT01936987'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,716,['NCT01916083'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,717,['NCT01906736'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,718,['NCT01905241'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,719,['NCT01896141'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,720,['NCT01894698'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,721,['NCT01883557'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,722,['NCT01882309'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,723,['NCT01877369'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,724,['NCT01874925'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,725,['NCT01867008'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,726,['NCT01859975'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,727,['NCT01854879'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,728,['NCT01847846'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,729,['NCT01835769'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,730,['NCT01835366'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,731,['NCT01827488'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,732,['NCT01820741'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,733,['NCT01801995'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,734,['NCT01801241'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,735,['NCT01795807'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,736,['NCT01795118'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,737,['NCT01792869'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,738,['NCT01790867'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,739,['NCT01787981'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,740,['NCT01777880'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,741,['NCT01773941'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,742,['NCT01773265'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,743,['NCT01747265'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,744,['NCT01738230'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,745,['NCT01738165'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,746,['NCT01733264'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,747,['NCT01733251'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,748,['NCT01724541'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,749,['NCT01721122'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,750,['NCT01715454'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,751,['NCT01700764'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,752,['NCT01697813'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,753,['NCT01697774'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,754,['NCT01674400'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,755,['NCT01670006'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,756,['NCT01662479'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,757,['NCT01660113'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,758,['NCT01658189'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,759,['NCT01652846'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,760,['NCT01643200'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,761,['NCT01640795'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,762,['NCT01630707'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,763,['NCT01629836'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,764,['NCT01627405'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,765,['NCT01614925'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,766,['NCT01613742'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,767,['NCT01610505'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,768,['NCT01610349'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,769,['NCT01607606'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,770,['NCT01604967'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,771,['NCT01597271'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,772,['NCT01591369'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,773,['NCT01582386'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,774,['NCT01575210'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,775,['NCT01564589'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,776,['NCT01560156'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,777,['NCT01558609'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,778,['NCT01556750'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,779,['NCT01546831'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,780,['NCT01546584'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,781,['NCT01533831'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,782,['NCT01533103'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,783,['NCT01532752'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,784,['NCT01532440'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,785,['NCT01524263'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,786,['NCT01515618'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,787,['NCT01513512'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,788,['NCT01499030'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,789,['NCT01494376'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,790,['NCT01480570'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,791,['NCT01476826'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,792,['NCT01473134'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,793,['NCT01470079'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,794,['NCT01464580'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,795,['NCT01463618'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,796,['NCT01462955'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,797,['NCT01450540'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,798,['NCT01443299'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,799,['NCT01443286'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,800,['NCT01442389'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,801,['NCT01436669'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,802,['NCT01436461'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,803,['NCT01414491'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,804,['NCT01414270'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,805,['NCT01412112'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,806,['NCT01408017'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,807,['NCT01403584'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,808,['NCT01392261'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,809,['NCT01379794'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,810,['NCT01374243'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,811,['NCT01370785'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,812,['NCT01367171'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,813,['NCT01365689'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,814,['NCT01358682'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,815,['NCT01336868'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,816,['NCT01313351'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,817,['NCT01313195'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,818,['NCT01311726'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,819,['NCT01307709'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,820,['NCT01297751'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,821,['NCT01286792'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,822,['NCT01258400'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,823,['NCT01246115'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,824,['NCT01240733'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,825,['NCT01239576'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,826,['NCT01234480'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,827,['NCT01230398'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,828,['NCT01201889'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,829,['NCT01194752'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,830,['NCT01194739'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,831,['NCT01194726'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,832,['NCT01183195'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,833,['NCT01180257'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,834,['NCT01171066'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,835,['NCT01166607'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,836,['NCT01164527'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,837,['NCT01158963'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,838,['NCT01150227'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,839,['NCT01148251'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,840,['NCT01147094'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,841,['NCT01145651'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,842,['NCT01145378'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,843,['NCT01143116'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,844,['NCT01140919'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,845,['NCT01127347'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,846,['NCT01112475'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,847,['NCT01108822'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,848,['NCT01106222'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,849,['NCT01103869'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,850,['NCT01100983'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,851,['NCT01098682'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,852,['NCT01097824'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,853,['NCT01092871'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,854,['NCT01077141'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,855,['NCT01070992'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,856,['NCT01067040'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,857,['NCT01062464'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,858,['NCT01062412'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,859,['NCT01062217'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,860,['NCT01057134'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,861,['NCT01043497'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,862,['NCT01039064'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,863,['NCT01037439'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,864,['NCT01030588'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,865,['NCT01029028'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,866,['NCT01022554'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,867,['NCT01016236'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,868,['NCT01008202'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,869,['NCT01000454'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,870,['NCT00993772'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,871,['NCT00990483'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,872,['NCT00990210'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,873,['NCT00986908'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,874,['NCT00981188'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,875,['NCT00979498'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,876,['NCT00979030'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,877,['NCT00969748'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,878,['NCT00968474'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,879,['NCT00961519'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,880,['NCT00960947'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,881,['NCT00957632'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,882,['NCT00957138'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,883,['NCT00956618'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,884,['NCT00955331'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,885,['NCT00946075'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,886,['NCT00944411'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,887,['NCT00942942'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,888,['NCT00935974'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,889,['NCT00932789'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,890,['NCT00924716'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,891,['NCT00911040'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,892,['NCT00906958'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,893,['NCT00906815'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,894,['NCT00906009'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,895,['NCT00905749'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,896,['NCT00903058'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,897,['NCT00901667'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,898,['NCT00900705'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,899,['NCT00889746'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,900,['NCT00878982'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,901,['NCT00877916'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,902,['NCT00865930'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,903,['NCT00865735'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,904,['NCT00863486'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,905,['NCT00863447'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,906,['NCT00858091'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,907,['NCT00850434'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,908,['NCT00850109'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,909,['NCT00846820'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,910,['NCT00843752'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,911,['NCT00840619'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,912,['NCT00824018'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,913,['NCT00821769'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,914,['NCT00820040'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,915,['NCT00819130'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,916,['NCT00818922'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,917,['NCT00810498'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,918,['NCT00810459'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,919,['NCT00809406'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,920,['NCT00806052'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,921,['NCT00802750'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,922,['NCT00800891'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,923,['NCT00799981'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,924,['NCT00794534'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,925,['NCT00791414'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,926,['NCT00790621'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,927,['NCT00789334'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,928,['NCT00788450'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,929,['NCT00788437'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,930,['NCT00782119'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,931,['NCT00781651'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,932,['NCT00781222'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,933,['NCT00780065'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,934,['NCT00779623'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,935,['NCT00777283'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,936,['NCT00776893'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,937,['NCT00776815'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,938,['NCT00776152'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,939,['NCT00773903'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,940,['NCT00773721'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,941,['NCT00769340'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,942,['NCT00767910'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,943,['NCT00766727'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,944,['NCT00764491'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,945,['NCT00764452'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,946,['NCT00760643'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,947,['NCT00759694'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,948,['NCT00758979'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,949,['NCT00758875'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,950,['NCT00758095'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,951,['NCT00756496'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,952,['NCT00754598'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,953,['NCT00748917'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
0,954,['NCT00748033'],[],[],[],[],[],[],[],[],[],['Yes'],[],[],[],[],[],[],[],[],[]
