NCTId,Attribute,Value
NCT03953612,Drug,1
NCT03953742,Drug,1
NCT03953794,Device,1
NCT03953820,Drug,1
NCT03953859,Genetic,1
NCT03953898,Drug,1
NCT03953911,Behavioral,1
NCT03953911,Biological,1
NCT03953924,Other,1
NCT03953963,Device,1
NCT03953976,Radiation,1
NCT03954015,DiagnosticTest,1
NCT03954015,Drug,1
NCT03954028,Procedure,1
NCT03954041,Drug,1
NCT03954067,Biological,1
NCT03954080,Device,1
NCT03954106,Drug,1
NCT03954184,Behavioral,1
NCT03954210,Behavioral,1
NCT03954223,Behavioral,1
NCT03954223,Device,1
NCT03954236,Drug,1
NCT03954236,Other,1
NCT03954249,Procedure,1
NCT03954392,Behavioral,1
NCT03954431,DiagnosticTest,1
NCT03954431,Drug,1
NCT03954444,Drug,1
NCT03954457,Behavioral,1
NCT03954496,Behavioral,1
NCT03954496,Device,1
NCT03954535,Behavioral,1
NCT03954548,Device,1
NCT03954574,DiagnosticTest,1
NCT03954600,Drug,1
NCT03954626,Biological,1
NCT03954678,Behavioral,1
NCT03954678,DietarySupplement,1
NCT03954704,Drug,1
NCT03954717,Behavioral,1
NCT03954743,Biological,1
NCT03954834,Drug,1
NCT03954886,Device,1
NCT03954899,DietarySupplement,1
NCT03954899,Other,1
NCT03954938,Behavioral,1
NCT03954938,Drug,1
NCT03954964,Behavioral,1
NCT03954977,DiagnosticTest,1
NCT03954990,Drug,1
NCT03955003,Behavioral,1
NCT03955003,Other,1
NCT03955042,Drug,1
NCT03955055,Device,1
NCT03955068,Other,1
NCT03955146,Drug,1
NCT03955211,Device,1
NCT03955211,Drug,1
NCT03955250,Behavioral,1
NCT03955276,Other,1
NCT03955432,Device,1
NCT03955445,Drug,1
NCT03955458,Drug,1
NCT03955471,Drug,1
NCT03955510,Other,1
NCT03955510,Procedure,1
NCT03955627,Behavioral,1
NCT03955640,Drug,1
NCT03955640,Other,1
NCT03955640,Procedure,1
NCT03955653,Procedure,1
NCT03955666,Biological,1
NCT03955757,Behavioral,1
NCT03955757,Other,1
NCT03955783,Drug,1
NCT03955913,Other,1
NCT03955939,Drug,1
NCT03955952,Procedure,1
NCT03955978,Drug,1
NCT03955978,Procedure,1
NCT03955978,Radiation,1
NCT03955991,Behavioral,1
NCT03955991,Biological,1
NCT03956004,Other,1
NCT03956017,Drug,1
NCT03956030,Other,1
NCT03956056,Biological,1
NCT03956056,Drug,1
NCT03956056,Procedure,1
NCT03956082,Device,1
NCT03956095,DietarySupplement,1
NCT03956095,Other,1
NCT03956225,Device,1
NCT03956238,Behavioral,1
NCT03956251,Procedure,1
NCT03956277,Device,1
NCT03956290,Behavioral,1
NCT03956355,Drug,1
NCT03956381,Device,1
NCT03956550,Drug,1
NCT03956602,Other,1
NCT03956680,Drug,1
NCT03956706,Radiation,1
NCT03956797,Device,1
NCT03956810,Other,1
NCT03956862,Drug,1
NCT03956862,Other,1
NCT03957070,Device,1
NCT03957096,Drug,1
NCT03957148,Behavioral,1
NCT03957161,Other,1
NCT03957213,Behavioral,1
NCT03957213,Device,1
NCT03957226,Device,1
NCT03957239,Other,1
NCT03957252,DiagnosticTest,1
NCT03957317,Other,1
NCT03957408,Device,1
NCT03957421,Other,1
NCT03957473,Device,1
NCT03957551,Drug,1
NCT03957577,DiagnosticTest,1
NCT03957577,Other,1
NCT03957876,Drug,1
NCT03957928,Other,1
NCT03957941,Behavioral,1
NCT03957954,Biological,1
NCT03957954,Device,1
NCT03957980,Other,1
NCT03957993,Other,1
NCT03958006,Device,1
NCT03958045,CombinationProduct,1
NCT03958071,Drug,1
NCT03958071,Other,1
NCT03958123,Drug,1
NCT03958201,CombinationProduct,1
NCT03958214,Behavioral,1
NCT03958253,Other,1
NCT03958331,Behavioral,1
NCT03958370,Other,1
NCT03958383,Biological,1
NCT03958383,Radiation,1
NCT03958409,DiagnosticTest,1
NCT03958474,Drug,1
NCT03958552,Other,1
NCT03958565,Biological,1
NCT03958565,Drug,1
NCT03958630,Drug,1
NCT03958656,Biological,1
NCT03958656,Drug,1
NCT03958721,Drug,1
NCT03958721,Radiation,1
NCT03958734,Other,1
NCT03958747,DiagnosticTest,1
NCT03958747,Other,1
NCT03958747,Procedure,1
NCT03958864,Drug,1
NCT03958877,Drug,1
NCT03958903,Behavioral,1
NCT03958903,Device,1
NCT03958955,Drug,1
NCT03959046,Behavioral,1
NCT03959072,Device,1
NCT03959072,Procedure,1
NCT03959085,Biological,1
NCT03959085,Drug,1
NCT03959085,Other,1
NCT03959085,Radiation,1
NCT03959111,Other,1
NCT03959163,DiagnosticTest,1
NCT03959176,Drug,1
NCT03959189,Drug,1
NCT03959202,Behavioral,1
NCT03959202,Other,1
NCT03959241,Drug,1
NCT03959241,Procedure,1
NCT03959267,Behavioral,1
NCT03959319,Other,1
NCT03959423,Device,1
NCT03959488,Drug,1
NCT03959527,Drug,1
NCT03959592,Drug,1
NCT03959592,Other,1
NCT03959683,Device,1
NCT03959696,Behavioral,1
NCT03959826,Behavioral,1
NCT03959852,CombinationProduct,1
NCT03959852,Drug,1
NCT03959878,Device,1
NCT03959891,Drug,1
NCT03959969,Drug,1
NCT03959969,Other,1
NCT03960008,Drug,1
NCT03960008,Procedure,1
NCT03960008,Radiation,1
NCT03960073,DietarySupplement,1
NCT03960099,Behavioral,1
NCT03960125,Device,1
NCT03960125,Drug,1
NCT03960138,Device,1
NCT03960177,Drug,1
NCT03960177,Other,1
NCT03960268,Drug,1
NCT03960424,Behavioral,1
NCT03960424,Other,1
NCT03960437,Drug,1
NCT03960463,Device,1
NCT03960476,Behavioral,1
NCT03960502,Drug,1
NCT03960541,Drug,1
NCT03960554,Drug,1
NCT03960554,Other,1
NCT03960580,Drug,1
NCT03960606,CombinationProduct,1
NCT03960619,Behavioral,1
NCT03960645,Drug,1
NCT03960658,Drug,1
NCT03960788,Drug,1
NCT03960827,Other,1
NCT03960840,Drug,1
NCT03960866,Drug,1
NCT03960866,Other,1
NCT03960957,Biological,1
NCT03960957,Other,1
NCT03960970,Drug,1
NCT03961009,Biological,1
NCT03961048,Drug,1
NCT03961061,Behavioral,1
NCT03961204,Drug,1
NCT03961256,Drug,1
NCT03961282,Other,1
NCT03961295,Drug,1
NCT03961308,Drug,1
NCT03961347,Drug,1
NCT03961360,Drug,1
NCT03961386,Behavioral,1
NCT03961516,Device,1
NCT03961516,Radiation,1
NCT03961555,Biological,1
NCT03961568,Drug,1
NCT03961633,Behavioral,1
NCT03961672,Drug,1
NCT03961698,Drug,1
NCT03961711,Procedure,1
NCT03961776,Device,1
NCT03961815,Drug,1
NCT03961854,Drug,1
NCT03961932,Drug,1
NCT03961971,Drug,1
NCT03962049,Drug,1
NCT03962257,Other,1
NCT03962348,Behavioral,1
NCT03962439,Behavioral,1
NCT03962465,Drug,1
NCT03962491,Behavioral,1
NCT03962504,Behavioral,1
NCT03962543,Drug,1
NCT03962582,Device,1
NCT03962634,Drug,1
NCT03962647,DietarySupplement,1
NCT03962647,Drug,1
NCT03962660,Other,1
NCT03962712,Other,1
NCT03962725,Drug,1
NCT03962751,Behavioral,1
NCT03962790,Device,1
NCT03962855,Drug,1
NCT03962855,Other,1
NCT03962894,Drug,1
NCT03962959,Device,1
NCT03962998,Drug,1
NCT03963011,DiagnosticTest,1
NCT03963323,DietarySupplement,1
NCT03963323,Other,1
NCT03963375,Drug,1
NCT03963414,CombinationProduct,1
NCT03963492,Other,1
NCT03963635,DiagnosticTest,1
NCT03963739,Other,1
NCT03963804,Device,1
NCT03963817,DiagnosticTest,1
NCT03963830,Behavioral,1
NCT03963895,Drug,1
NCT03963908,Behavioral,1
NCT03963999,DiagnosticTest,1
NCT03963999,Drug,1
NCT03964038,Drug,1
NCT03964090,Drug,1
NCT03964129,Procedure,1
NCT03964168,Drug,1
NCT03964181,Other,1
NCT03964220,Drug,1
NCT03964233,Drug,1
NCT03964246,Behavioral,1
NCT03964246,Other,1
NCT03964259,Drug,1
NCT03964337,Drug,1
NCT03964337,Procedure,1
NCT03964350,Drug,1
NCT03964350,Other,1
NCT03964415,Biological,1
NCT03964454,Behavioral,1
NCT03964467,Device,1
NCT03964493,Drug,1
NCT03964506,Drug,1
NCT03964532,Drug,1
NCT03964727,Biological,1
NCT03964792,Genetic,1
NCT03964896,Behavioral,1
NCT03964896,Other,1
NCT03964909,Procedure,1
NCT03964948,DiagnosticTest,1
NCT03964974,Behavioral,1
NCT03965039,Device,1
NCT03965039,Drug,1
NCT03965091,Drug,1
NCT03965130,Drug,1
NCT03965143,Device,1
NCT03965195,Biological,1
NCT03965208,Drug,1
NCT03965221,Behavioral,1
NCT03965234,Drug,1
NCT03965234,Procedure,1
NCT03965351,Drug,1
NCT03965377,Behavioral,1
NCT03965403,Device,1
NCT03965481,Procedure,1
NCT03965481,Radiation,1
NCT03965494,Drug,1
NCT03965676,Other,1
NCT03965689,Drug,1
NCT03965754,Behavioral,1
NCT03965845,Drug,1
NCT03965897,Behavioral,1
NCT03965897,Other,1
NCT03966027,Other,1
NCT03966053,Drug,1
NCT03966144,Device,1
NCT03966157,Device,1
NCT03966469,Other,1
NCT03966755,Behavioral,1
NCT03966807,Behavioral,1
NCT03966872,Behavioral,1
NCT03966911,Device,1
NCT03966924,Device,1
NCT03966989,Behavioral,1
NCT03967093,Drug,1
NCT03967132,Other,1
NCT03967223,Drug,1
NCT03967249,Drug,1
NCT03967288,Drug,1
NCT03967379,Behavioral,1
NCT03967379,Other,1
NCT03967535,Behavioral,1
NCT03967535,Device,1
NCT03967847,Drug,1
NCT03967912,Behavioral,1
NCT03967990,Other,1
NCT03968159,Drug,1
NCT03968211,Biological,1
NCT03968315,Procedure,1
NCT03968328,Other,1
NCT03968406,Drug,1
NCT03968406,Other,1
NCT03968406,Radiation,1
NCT03968419,Drug,1
NCT03968445,Drug,1
NCT03968562,Drug,1
NCT03968614,Other,1
NCT03968731,Other,1
NCT03968809,DiagnosticTest,1
NCT03968822,Drug,1
NCT03968835,Other,1
NCT03968848,Drug,1
NCT03968900,Behavioral,1
NCT03968913,Drug,1
NCT03968913,Procedure,1
NCT03968939,Behavioral,1
NCT03968939,DietarySupplement,1
NCT03968939,Drug,1
NCT03968965,Device,1
NCT03968965,Other,1
NCT03968978,Biological,1
NCT03969004,Drug,1
NCT03969056,Behavioral,1
NCT03969095,Behavioral,1
NCT03969147,Device,1
NCT03969186,Behavioral,1
NCT03969212,Drug,1
NCT03969238,Behavioral,1
NCT03969251,Device,1
NCT03969264,Other,1
NCT03969303,Device,1
NCT03969329,Drug,1
NCT03969368,Device,1
NCT03969368,Procedure,1
NCT03969420,Drug,1
NCT03969446,Biological,1
NCT03969446,Drug,1
NCT03969485,Device,1
NCT03969537,Other,1
NCT03969563,Behavioral,1
NCT03969589,Behavioral,1
NCT03969589,Other,1
NCT03969615,Device,1
NCT03969641,Biological,1
NCT03969654,Device,1
NCT03969706,Drug,1
NCT03969719,Drug,1
NCT03969810,Behavioral,1
NCT03969836,Device,1
NCT03969888,Drug,1
NCT03969901,Drug,1
NCT03969927,Device,1
NCT03969992,Drug,1
NCT03969992,Other,1
NCT03970070,Other,1
NCT03970096,Biological,1
NCT03970096,Drug,1
NCT03970096,Radiation,1
NCT03970109,Drug,1
NCT03970122,Drug,1
NCT03970200,Drug,1
NCT03970213,Drug,1
NCT03970226,Drug,1
NCT03970252,Biological,1
NCT03970252,Drug,1
NCT03970252,Procedure,1
NCT03970278,Other,1
NCT03970304,Drug,1
NCT03970317,Device,1
NCT03970330,Drug,1
NCT03970382,Biological,1
NCT03970447,Drug,1
NCT03970447,Radiation,1
NCT03970486,Procedure,1
NCT03970525,Device,1
NCT03970538,Device,1
NCT03970590,Behavioral,1
NCT03970603,Other,1
NCT03970616,Drug,1
NCT03970642,Other,1
NCT03970655,Drug,1
NCT03970720,Drug,1
NCT03970733,Biological,1
NCT03970759,Drug,1
NCT03970837,Biological,1
NCT03970837,Drug,1
NCT03970850,DiagnosticTest,1
NCT03970889,Device,1
NCT03971071,Drug,1
NCT03971097,Behavioral,1
NCT03971149,Behavioral,1
NCT03971188,Procedure,1
NCT03971227,Device,1
NCT03971266,Device,1
NCT03971266,Other,1
NCT03971357,Drug,1
NCT03971409,Biological,1
NCT03971409,Drug,1
NCT03971422,Drug,1
NCT03971422,Other,1
NCT03971448,Device,1
NCT03971461,Drug,1
NCT03971474,Biological,1
NCT03971474,Drug,1
NCT03971487,Behavioral,1
NCT03971487,Biological,1
NCT03971487,DiagnosticTest,1
NCT03971578,Other,1
NCT03971591,Behavioral,1
NCT03971617,Drug,1
NCT03971643,Drug,1
NCT03971656,Behavioral,1
NCT03971656,DietarySupplement,1
NCT03971669,Drug,1
NCT03971734,Drug,1
NCT03971799,Biological,1
NCT03971838,Behavioral,1
NCT03971955,Other,1
NCT03971955,Procedure,1
NCT03972046,Drug,1
NCT03972137,Behavioral,1
NCT03972137,Drug,1
NCT03972163,Behavioral,1
NCT03972202,Behavioral,1
NCT03972202,Device,1
NCT03972202,DiagnosticTest,1
NCT03972228,CombinationProduct,1
NCT03972293,Behavioral,1
NCT03972306,Drug,1
NCT03972358,Drug,1
NCT03972384,Behavioral,1
NCT03972397,Device,1
NCT03972397,Drug,1
NCT03972462,Drug,1
NCT03972488,Drug,1
NCT03972527,Device,1
NCT03972527,Other,1
NCT03972553,Procedure,1
NCT03972657,Drug,1
NCT03972657,Other,1
NCT03972683,Drug,1
NCT03972683,Other,1
NCT03972709,Drug,1
NCT03972774,DiagnosticTest,1
NCT03972774,Other,1
NCT03972787,Device,1
NCT03972930,Radiation,1
NCT03972943,Other,1
NCT03972943,Procedure,1
NCT03972969,Behavioral,1
NCT03973047,Drug,1
NCT03973086,DietarySupplement,1
NCT03973177,Drug,1
NCT03973229,Drug,1
NCT03973229,Other,1
NCT03973268,Device,1
NCT03973268,Drug,1
NCT03973268,Other,1
NCT03973281,Device,1
NCT03973320,Other,1
NCT03973333,Drug,1
NCT03973346,Other,1
NCT03973424,Behavioral,1
NCT03973489,Behavioral,1
NCT03973489,Drug,1
NCT03973606,Other,1
NCT03973697,Drug,1
NCT03973775,Drug,1
NCT03973788,Procedure,1
NCT03973801,Other,1
NCT03973840,Drug,1
NCT03973866,Device,1
NCT03973905,Other,1
NCT03973918,Biological,1
NCT03973918,Drug,1
NCT03973931,Behavioral,1
NCT03973957,Device,1
NCT03973957,Drug,1
NCT03973996,DietarySupplement,1
NCT03974061,Behavioral,1
NCT03974100,Biological,1
NCT03974113,Drug,1
NCT03974152,Other,1
NCT03974217,Drug,1
NCT03974282,Other,1
NCT03974334,Behavioral,1
NCT03974399,DietarySupplement,1
NCT03974503,Behavioral,1
NCT03974711,Other,1
NCT03974737,Device,1
NCT03974776,Biological,1
NCT03974776,Other,1
NCT03974932,Device,1
NCT03974932,Drug,1
NCT03974945,Device,1
NCT03975023,Device,1
NCT03975075,Behavioral,1
NCT03975153,Biological,1
NCT03975192,Device,1
NCT03975231,Drug,1
NCT03975231,Radiation,1
NCT03975374,Drug,1
NCT03975387,Drug,1
NCT03975400,Behavioral,1
NCT03975413,Other,1
NCT03975465,Behavioral,1
NCT03975491,Behavioral,1
NCT03975530,Behavioral,1
NCT03975595,Behavioral,1
NCT03975621,Behavioral,1
NCT03975634,Device,1
NCT03975647,Drug,1
NCT03975660,Device,1
NCT03975686,Other,1
NCT03975829,Drug,1
NCT03975920,Device,1
NCT03975972,Other,1
NCT03976037,Drug,1
NCT03976050,Drug,1
NCT03976076,Drug,1
NCT03976102,Biological,1
NCT03976102,Other,1
NCT03976154,Other,1
NCT03976193,Behavioral,1
NCT03976219,Other,1
NCT03976258,Drug,1
NCT03976284,Behavioral,1
NCT03976297,Other,1
NCT03976323,Biological,1
NCT03976323,Drug,1
NCT03976336,DietarySupplement,1
NCT03976336,Other,1
NCT03976349,Drug,1
NCT03976362,Biological,1
NCT03976362,Drug,1
NCT03976375,Biological,1
NCT03976375,Drug,1
NCT03976401,Drug,1
NCT03976414,Other,1
NCT03976427,Behavioral,1
NCT03976648,Drug,1
NCT03976752,Drug,1
NCT03976843,Drug,1
NCT03976869,Drug,1
NCT03977155,Drug,1
NCT03977207,Drug,1
NCT03977233,Drug,1
NCT03977259,Other,1
NCT03977311,Device,1
NCT03977311,Radiation,1
NCT03977454,Drug,1
NCT03977454,Procedure,1
NCT03977467,Drug,1
NCT03977467,Other,1
NCT03977662,CombinationProduct,1
NCT03977675,Drug,1
NCT03977701,Behavioral,1
NCT03977727,Device,1
NCT03977727,Drug,1
NCT03977844,Other,1
NCT03978000,Drug,1
NCT03978091,Drug,1
NCT03978130,Other,1
NCT03978143,Drug,1
NCT03978156,Drug,1
NCT03978234,Drug,1
NCT03978403,Drug,1
NCT03978416,Behavioral,1
NCT03978442,Behavioral,1
NCT03978442,Drug,1
NCT03978455,Behavioral,1
NCT03978468,Other,1
NCT03978520,Drug,1
NCT03978533,Behavioral,1
NCT03978572,Behavioral,1
NCT03978598,Device,1
NCT03978598,Drug,1
NCT03978611,Drug,1
NCT03978624,Drug,1
NCT03978637,Drug,1
NCT03978689,Drug,1
NCT03978741,Device,1
NCT03978767,Drug,1
NCT03978806,Behavioral,1
NCT03978806,Other,1
NCT03978832,Drug,1
NCT03978871,Behavioral,1
NCT03978897,Device,1
NCT03978897,Other,1
NCT03978936,Behavioral,1
NCT03979040,Behavioral,1
NCT03979066,Drug,1
NCT03979209,Drug,1
NCT03979313,Drug,1
NCT03979365,Drug,1
NCT03979495,Other,1
NCT03979508,Drug,1
NCT03979508,Procedure,1
NCT03979547,Behavioral,1
NCT03979638,Drug,1
NCT03979664,Device,1
NCT03979664,Drug,1
NCT03979729,Other,1
NCT03979742,Biological,1
NCT03979742,Drug,1
NCT03979742,Other,1
NCT03979781,Drug,1
NCT03979794,Behavioral,1
NCT03979807,Drug,1
NCT03979846,Other,1
NCT03979872,Device,1
NCT03979872,DiagnosticTest,1
NCT03979872,Other,1
NCT03979885,Behavioral,1
NCT03980041,Drug,1
NCT03980067,Other,1
NCT03980093,Behavioral,1
NCT03980106,Other,1
NCT03980145,Device,1
NCT03980145,Other,1
NCT03980171,Drug,1
NCT03980184,Drug,1
NCT03980184,Other,1
NCT03980223,Drug,1
NCT03980236,Device,1
NCT03980249,Drug,1
NCT03980262,Behavioral,1
NCT03980314,Drug,1
NCT03980366,Device,1
NCT03980457,Device,1
NCT03980457,Other,1
NCT03980483,Biological,1
NCT03980483,Drug,1
NCT03980509,Drug,1
NCT03980522,Drug,1
NCT03980535,Procedure,1
NCT03980561,Drug,1
NCT03980574,DietarySupplement,1
NCT03980626,Behavioral,1
NCT03980717,Device,1
NCT03980730,Drug,1
NCT03980743,Behavioral,1
NCT03980769,Biological,1
NCT03980769,Drug,1
NCT03980769,Procedure,1
NCT03980782,Other,1
NCT03980795,Other,1
NCT03980808,Behavioral,1
NCT03980834,Behavioral,1
NCT03980860,Other,1
NCT03980964,Device,1
NCT03981055,Device,1
NCT03981055,Other,1
NCT03981094,Drug,1
NCT03981172,Behavioral,1
NCT03981198,Device,1
NCT03981380,Drug,1
NCT03981406,Behavioral,1
NCT03981419,Biological,1
NCT03981419,Other,1
NCT03981445,Behavioral,1
NCT03981523,Drug,1
NCT03981549,Biological,1
NCT03981614,Drug,1
NCT03981640,Other,1
NCT03981718,Procedure,1
NCT03981757,Device,1
NCT03981783,Behavioral,1
NCT03981796,Biological,1
NCT03981796,Drug,1
NCT03981822,CombinationProduct,1
NCT03981861,Drug,1
NCT03981887,Drug,1
NCT03981887,Other,1
NCT03981926,Other,1
NCT03981952,Biological,1
NCT03981952,Other,1
NCT03982004,Device,1
NCT03982004,Drug,1
NCT03982004,Other,1
NCT03982004,Procedure,1
NCT03982017,Other,1
NCT03982043,Behavioral,1
NCT03982069,Biological,1
NCT03982082,Other,1
NCT03982082,Procedure,1
NCT03982160,Drug,1
NCT03982160,Other,1
NCT03982186,Drug,1
NCT03982199,Biological,1
NCT03982212,Drug,1
NCT03982316,Behavioral,1
NCT03982342,Device,1
NCT03982342,Other,1
NCT03982368,Drug,1
NCT03982368,Other,1
NCT03982407,Drug,1
NCT03982433,Behavioral,1
NCT03982459,Behavioral,1
NCT03982485,Drug,1
NCT03982485,Procedure,1
NCT03982511,Behavioral,1
NCT03982550,Behavioral,1
NCT03982576,Behavioral,1
NCT03982576,Other,1
NCT03982602,Drug,1
NCT03982615,Device,1
NCT03982693,Drug,1
NCT03982693,Other,1
NCT03982810,Drug,1
NCT03982875,Device,1
NCT03983070,Other,1
NCT03983083,Behavioral,1
NCT03983161,Drug,1
NCT03983239,Drug,1
NCT03983252,Drug,1
NCT03983304,Device,1
NCT03983317,Device,1
NCT03983382,DiagnosticTest,1
NCT03983395,Biological,1
NCT03983421,Other,1
NCT03983434,DietarySupplement,1
NCT03983499,Behavioral,1
NCT03983525,DietarySupplement,1
NCT03983538,Other,1
NCT03983577,Other,1
NCT03983668,Drug,1
NCT03983681,Behavioral,1
NCT03983733,Other,1
NCT03983772,DietarySupplement,1
NCT03983772,Other,1
NCT03983824,Drug,1
NCT03983837,Other,1
NCT03983850,Drug,1
NCT03983941,Drug,1
NCT03983980,Drug,1
NCT03983993,Biological,1
NCT03983993,Drug,1
NCT03984045,Drug,1
NCT03984058,Behavioral,1
NCT03984097,Drug,1
NCT03984110,Drug,1
NCT03984175,Procedure,1
NCT03984201,Device,1
NCT03984227,Genetic,1
NCT03984305,Device,1
NCT03984331,Device,1
NCT03984396,Other,1
NCT03984409,DietarySupplement,1
NCT03984448,Biological,1
NCT03984448,Drug,1
NCT03984487,Behavioral,1
NCT03984500,Other,1
NCT03984513,Behavioral,1
NCT03984643,Device,1
NCT03984695,Behavioral,1
NCT03984773,Behavioral,1
NCT03984799,Procedure,1
NCT03984812,Drug,1
NCT03984825,Drug,1
NCT03984838,Drug,1
NCT03984929,Behavioral,1
NCT03984994,Other,1
NCT03985020,Other,1
NCT03985098,Behavioral,1
NCT03985293,Drug,1
NCT03985358,Other,1
NCT03985371,Drug,1
NCT03985384,Drug,1
NCT03985410,Drug,1
NCT03985423,Drug,1
NCT03985436,Behavioral,1
NCT03985449,Other,1
NCT03985488,Radiation,1
NCT03985527,Device,1
NCT03985540,Behavioral,1
NCT03985553,Behavioral,1
NCT03985657,Device,1
NCT03985748,Device,1
NCT03985761,Behavioral,1
NCT03985787,Behavioral,1
NCT03985800,Other,1
NCT03985813,Behavioral,1
NCT03985839,Device,1
NCT03985852,Other,1
NCT03985943,Drug,1
NCT03985982,Drug,1
NCT03986034,Drug,1
NCT03986086,Drug,1
NCT03986125,Behavioral,1
NCT03986190,Behavioral,1
NCT03986203,Device,1
NCT03986216,Device,1
NCT03986281,Other,1
NCT03986320,Device,1
NCT03986489,Behavioral,1
NCT03986502,Other,1
NCT03986554,Procedure,1
NCT03986580,Device,1
NCT03986671,Device,1
NCT03986762,Drug,1
NCT03986866,Other,1
NCT03986905,Drug,1
NCT03986905,Other,1
NCT03986918,Device,1
NCT03986931,Other,1
NCT03986944,Drug,1
NCT03987022,Drug,1
NCT03987022,Other,1
NCT03987074,Drug,1
NCT03987165,Other,1
NCT03987178,Behavioral,1
NCT03987178,Other,1
NCT03987191,Drug,1
NCT03987204,Drug,1
NCT03987217,Behavioral,1
NCT03987217,DietarySupplement,1
NCT03987217,Other,1
NCT03987243,Behavioral,1
NCT03987243,Other,1
NCT03987269,Behavioral,1
NCT03987295,Drug,1
NCT03987386,Other,1
NCT03987386,Radiation,1
NCT03987451,Drug,1
NCT03987464,Behavioral,1
NCT03987490,Behavioral,1
NCT03987503,Device,1
NCT03987503,Drug,1
NCT03987568,DiagnosticTest,1
NCT03987568,Other,1
NCT03987581,Behavioral,1
NCT03987620,Drug,1
NCT03987672,DietarySupplement,1
NCT03987685,Drug,1
NCT03987763,Drug,1
NCT03987841,Behavioral,1
NCT03987854,Behavioral,1
NCT03987919,Drug,1
NCT03987932,Behavioral,1
NCT03988023,Biological,1
NCT03988023,Other,1
NCT03988049,Device,1
NCT03988075,Other,1
NCT03988088,Drug,1
NCT03988114,Drug,1
NCT03988166,Device,1
NCT03988166,Procedure,1
NCT03988205,Behavioral,1
NCT03988205,Drug,1
NCT03988270,Other,1
NCT03988283,Biological,1
NCT03988283,Device,1
NCT03988283,Procedure,1
NCT03988309,DiagnosticTest,1
NCT03988400,Behavioral,1
NCT03988439,Drug,1
NCT03988465,DiagnosticTest,1
NCT03988530,Drug,1
NCT03988530,Other,1
NCT03988569,Other,1
NCT03988595,Other,1
NCT03988621,Behavioral,1
NCT03988634,Drug,1
NCT03988647,Drug,1
NCT03988647,Radiation,1
NCT03988699,Device,1
NCT03988751,Behavioral,1
NCT03988829,Behavioral,1
NCT03988842,Drug,1
NCT03988855,Drug,1
NCT03988907,Drug,1
NCT03988920,Drug,1
NCT03989063,Behavioral,1
NCT03989115,Drug,1
NCT03989128,Other,1
NCT03989206,Drug,1
NCT03989232,Drug,1
NCT03989271,Drug,1
NCT03989349,Drug,1
NCT03989362,Drug,1
NCT03989414,Drug,1
NCT03989440,Drug,1
NCT03989466,Biological,1
NCT03989466,Drug,1
NCT03989492,Other,1
NCT03989882,Other,1
NCT03989934,Behavioral,1
NCT03989947,Drug,1
NCT03989986,Behavioral,1
NCT03990012,Procedure,1
NCT03990051,Drug,1
NCT03990207,Device,1
NCT03990285,Drug,1
NCT03990298,DiagnosticTest,1
NCT03990311,Other,1
NCT03990324,Procedure,1
NCT03990350,Other,1
NCT03990363,Drug,1
NCT03990376,Other,1
NCT03990389,Device,1
NCT03990415,Behavioral,1
NCT03990428,Behavioral,1
NCT03990519,Drug,1
NCT03990571,Drug,1
NCT03990597,Drug,1
NCT03990597,Other,1
NCT03990610,Procedure,1
NCT03990623,Procedure,1
NCT03990623,Radiation,1
NCT03990766,Drug,1
NCT03990870,Other,1
NCT03990883,Device,1
NCT03990896,Drug,1
NCT03990909,DietarySupplement,1
NCT03990961,Drug,1
NCT03991026,Behavioral,1
NCT03991130,Drug,1
NCT03991156,Device,1
NCT03991156,Other,1
NCT03991169,Drug,1
NCT03991182,Behavioral,1
NCT03991182,Other,1
NCT03991208,Drug,1
NCT03991234,Behavioral,1
NCT03991312,Drug,1
NCT03991429,Behavioral,1
NCT03991429,DiagnosticTest,1
NCT03991429,Other,1
NCT03991455,Device,1
NCT03991520,Drug,1
NCT03991546,Behavioral,1
NCT03991585,Behavioral,1
NCT03991637,Device,1
NCT03991676,Behavioral,1
NCT03991715,Behavioral,1
NCT03991741,Biological,1
NCT03991884,Biological,1
NCT03991884,Drug,1
NCT03991936,Drug,1
NCT03991949,Other,1
NCT03991962,Drug,1
NCT03991962,Radiation,1
NCT03991988,Drug,1
NCT03992001,Biological,1
NCT03992027,Behavioral,1
NCT03992053,Other,1
NCT03992066,Drug,1
NCT03992079,Procedure,1
NCT03992131,Drug,1
NCT03992196,Drug,1
NCT03992209,Other,1
NCT03992261,Drug,1
NCT03992274,Drug,1
NCT03992274,Other,1
NCT03992352,DiagnosticTest,1
NCT03992378,Device,1
NCT03992391,Behavioral,1
NCT03992404,Drug,1
NCT03992430,Drug,1
NCT03992456,Biological,1
